opeid,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
21169,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21171,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21173,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21174,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21178,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21180,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21206,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21211,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21240,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21244,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21245,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21250,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21252,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21253,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
21256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21263,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21265,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21274,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21283,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21316,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21323,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21328,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21345,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21348,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21366,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21370,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21371,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21383,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21395,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21400,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21407,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21415,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21422,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21434,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21435,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21440,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21448,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21451,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21458,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21460,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21464,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
21466,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21468,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21515,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21519,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21531,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21536,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21544,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21553,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21562,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21571,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21579,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21582,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21583,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21585,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21597,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21609,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21618,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21635,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21636,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21643,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21652,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21661,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21662,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21678,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21686,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21691,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21696,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21699,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21700,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21702,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21706,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21719,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
21727,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21739,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21744,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21748,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21758,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21775,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21782,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21785,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21789,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21794,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21796,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21801,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21816,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21822,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21829,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21830,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21836,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21842,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21844,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21858,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21879,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21883,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21889,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21890,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21904,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21921,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21922,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21924,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21928,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21963,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21975,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21979,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
21989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21993,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22024,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22025,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22027,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22033,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22034,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22039,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22042,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22050,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22060,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22062,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22063,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22092,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22110,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22119,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22141,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22171,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22180,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22183,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22187,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22188,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
22195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22200,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22204,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22208,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22220,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22229,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22233,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22237,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22246,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22260,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22281,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22305,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22306,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22316,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22319,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22325,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22345,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22346,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22356,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22378,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22381,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22385,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22417,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22418,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22427,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22443,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22449,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22456,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22463,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22470,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22482,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22512,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22515,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22516,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22517,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22537,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22540,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22554,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22562,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22574,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22579,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22584,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22586,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22602,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22612,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22621,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22625,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22637,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22655,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22676,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22697,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22699,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22705,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22706,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22708,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22713,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22724,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22727,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22729,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22734,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22741,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22750,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22751,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22755,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22758,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22768,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22775,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22781,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22787,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22788,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22796,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22805,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22809,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22825,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22838,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22842,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22843,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22850,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22855,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22859,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22871,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22878,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22879,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22884,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22890,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22892,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22897,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22904,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22927,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22975,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22978,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22980,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22993,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23014,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23043,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23047,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23048,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23053,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23058,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23062,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23067,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23068,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23069,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23091,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23110,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23120,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23123,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23130,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23140,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23141,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23142,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23154,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23155,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23166,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23172,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23173,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23208,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23209,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23214,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23230,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23260,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23269,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23285,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23289,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23299,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23303,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23305,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23306,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23310,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23313,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23322,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23328,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23330,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23343,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23357,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23363,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23367,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23372,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23377,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23379,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23385,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23386,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23394,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23396,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23408,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23411,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23413,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23417,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23424,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23427,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23434,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23438,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23485,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23501,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23515,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23517,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23528,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23531,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23566,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23580,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23585,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23586,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23593,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23608,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23613,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23616,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23620,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23621,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23623,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23628,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23635,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24535,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24821,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
24827,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24911,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24915,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24926,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24947,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24948,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24950,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24973,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24975,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24978,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24982,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24990,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25034,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25039,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25042,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25083,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25115,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
25154,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25162,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25171,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25183,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25189,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25193,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25200,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25204,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25208,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25212,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
25218,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25228,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25237,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25239,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25240,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25282,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25283,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25295,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25298,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
