opeid,stateabv,state,county,city,name,address,zipcode,proglength,schooltype,year1,num1,denom1,drate1,prate1,ethniccode,region,lat,lng,population,density,agemedian,male,female,married,familysize,incomehouseholdmedian,incomehouseholdsixfigure,homeownership,homevalue,rentmedian,educationcollegeorabove,laborforceparticipation,unemploymentrate,racewhite,raceblack,raceasian,racenative,racepacific,raceother,racemultiple
5294,WI,Wisconsin,Waukesha,Pewaukee,WAUKESHA COUNTY TECHNICAL COLLEGE                                ,800 MAIN STREET                                   ,53072,5,1,2016,200,1244,16,A,5,5,43.0701,-88.2411,14476,286,43.9,48,52,66.5,2.98,92000,43.7,81.7,283026,1516,52,67.9,3.6,95.1,1.3,2.6,0.2,0,0,0.8
5301,WI,Wisconsin,Brown,Green Bay,NORTHEAST WISCONSIN TECHNICAL COLLEGE                            ,2740 WEST MASON STREET                            ,54303,5,1,2016,354,2185,16.2,P,5,5,44.515,-87.9896,208625,892,34,49.3,50.7,42.6,3.07,45473,13.9,55.8,127188,936,24.9,68.4,5,77.4,3.8,4,3.5,0,6.4,4.9
5304,WI,Wisconsin,Eau Claire,Eau Claire,CHIPPEWA VALLEY TECHNICAL COLLEGE                                ,620 WEST CLAIREMONT AVENUE                        ,54701,5,1,2016,199,1922,10.3,A,5,5,44.82,-91.4951,107068,811,31.4,48.6,51.4,40.2,2.99,47660,17.2,54.3,142850,1018,31.7,70.8,4.3,90.9,1,4.7,0.5,0.6,0.1,2.1
5306,WA,Washington,Pierce,Tacoma,BATES TECHNICAL COLLEGE                                          ,1101 SOUTH YAKIMA AVENUE                          ,98405,5,1,2016,59,287,20.5,A,5,10,47.2431,-122.4531,213418,1657,35.9,49.7,50.3,41.2,3.17,55506,22,50.4,227218,1413,27.6,63.7,6.7,66,9.9,8.8,1.3,1.3,4.3,8.5
5309,SD,South Dakota,Codington,Watertown,LAKE AREA TECHNICAL INSTITUTE                                    ,1201 ARROW AVENUE                  POST OFFICE BOX,57201,5,1,2016,64,757,8.4,A,5,8,44.9094,-97.1532,21837,475,36.6,49.4,50.6,50.3,2.87,48485,14.6,59.7,161216,785,22,71.6,2.6,94.5,0.5,0.6,2.1,0,0.1,2.2
5310,PA,Pennsylvania,Allegheny,West Mifflin,PITTSBURGH INSTITUTE OF AERONAUTICS                              ,5 ALLEGHENY COUNTY AIRPORT                        ,15122,5,2,2016,20,221,9,A,5,3,40.3581,-79.9072,19839,539,45.4,46.8,53.2,45.9,2.91,50368,18.1,77.7,93097,816,21.6,63.2,8.8,84.2,11.1,0.1,0.1,0,0.2,4.3
5313,OH,Ohio,Richland,Mansfield,NORTH CENTRAL STATE COLLEGE                                      ,2441 KENWOOD CIRCLE                               ,44906,6,1,2016,112,777,14.4,A,5,5,40.7656,-82.5275,72635,577,38.1,53.8,46.2,35.2,2.99,34219,8.1,52.2,76744,634,14.2,48.2,10.6,72.9,18.7,0.5,0.3,0,0.6,7
5316,NC,North Carolina,Onslow,Jacksonville,COASTAL CAROLINA COMMUNITY COLLEGE                               ,444 WESTERN BOULEVARD                             ,28546,5,1,2016,12,107,11.2,P,5,4,34.7287,-77.394,108872,576,23.1,61.9,38.1,43.9,3.17,41549,11.7,33,152378,1071,22.7,78.2,11.1,68,18.2,3,0.8,0.4,2.7,7
5317,NC,North Carolina,Forsyth,Winston-Salem,FORSYTH TECHNICAL COMMUNITY COLLEGE                              ,2100 SILAS CREEK PARKWAY                          ,27103,5,1,2016,273,1241,21.9,P,5,4,36.1029,-80.261,416581,712,35.3,47,53,40.6,3.21,42219,16.8,54.5,141555,908,34.1,61.2,8.2,56.2,34.7,2.2,0.3,0.1,4.1,2.3
5318,NC,North Carolina,Catawba,Hickory,CATAWBA VALLEY COMMUNITY COLLEGE                                 ,2550 HIGHWAY 70 SOUTHEAST                         ,28602,5,1,2016,44,259,16.9,A,5,4,35.7426,-81.323,215353,529,38.2,47.2,52.8,46.5,3.13,44366,18.4,55.1,164006,820,31.6,63.3,8.3,71.2,12.7,4.5,0.1,0,9.2,2.3
5320,NC,North Carolina,New Hanover,Wilmington,CAPE FEAR COMMUNITY COLLEGE                                      ,411 NORTH FRONT STREET                            ,28401,5,1,2016,329,1491,22,A,5,4,34.2101,-77.886,245910,889,36,46.9,53.1,38.6,2.91,43867,19.7,44.5,232706,1203,41.2,63.2,7.5,76.7,18.4,1.4,0.4,0.1,1.2,1.8
5330,PA,Pennsylvania,Fayette,Uniontown,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE                      ,175 GEORGES FAIRCHANCE ROAD                       ,15401,3,1,2016,5,50,10,A,5,3,39.8994,-79.7244,48657,1858,42.7,48.1,51.9,31.2,3.05,28867,8.5,48.6,83183,664,13.5,50.5,11.9,75.9,15.9,0.1,0,2.3,0,5.9
5335,PA,Pennsylvania,Centre,Pleasant Gap,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY         ,540 NORTH HARRISON ROAD                           ,16823,5,1,2016,27,150,18,A,5,3,40.8673,-77.7438,2709,643,42.4,50.2,49.8,57.1,2.79,62064,10.9,75.6,169180,1045,34.7,73.1,0,100,0,0,0,0,0,0
5339,OK,Oklahoma,Oklahoma,Oklahoma City,METRO TECHNOLOGY CENTERS SCHOOL DISTRICT #22                     ,1900 SPRINGLAKE DRIVE                             ,73111,4,1,2016,25,211,11.8,P,5,6,35.4676,-97.5137,955998,409,34.1,49.2,50.8,46.2,3.3,51581,21.7,58.8,146363,995,29.6,66.6,5.2,67.7,14.5,4.5,2.8,0.1,3.9,6.5
5359,TN,Tennessee,Davidson,Nashville,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - NASHVILLE              ,100 WHITE BRIDGE ROAD                             ,37209,4,1,2016,4,22,18.1,B,5,4,36.1715,-86.7843,1076645,541,34.1,48.2,51.8,40.3,3.13,52858,21.3,54,191588,1120,38.5,70.6,5.3,63.1,27.8,3.6,0.3,0.1,2.7,2.5
5363,SC,South Carolina,Bamberg,Denmark,DENMARK TECHNICAL COLLEGE                                        ,1126 SOLOMON BLATT BOULEVARD                      ,29042,5,1,2016,421,959,43.8,A,2,4,33.3152,-81.1366,3171,298,27.4,49.2,50.8,19.9,3.13,22114,2.3,59.7,64967,570,17.3,42.8,10.6,6.2,92.8,0.3,0,0,0,0.8
5365,PA,Pennsylvania,York,York,YORK COUNTY SCHOOL OF TECHNOLOGY                                 ,2179 SOUTH QUEEN STREET                           ,17402,3,1,2016,10,117,8.5,A,5,3,39.9651,-76.7315,234245,3219,30.5,48.6,51.4,28.5,3.34,29834,5.9,38.3,74336,911,11.8,61.7,13.3,60.1,26.1,0.9,0.2,0,5.3,7.4
5372,WA,Washington,Thurston,Olympia,SOUTH PUGET SOUND COMMUNITY COLLEGE                              ,2011 MOTTMAN ROAD SOUTHWEST                       ,98512,5,1,2016,54,388,13.9,A,5,10,47.0417,-122.8959,196078,1092,38.3,47.7,52.3,40.8,2.87,55539,23.3,45.2,263286,1380,44.1,63.1,7.5,84.3,2.6,6.8,1,0.2,0.8,4.3
5373,WA,Washington,King,Kirkland,LAKE WASHINGTON INSTITUTE OF TECHNOLOGY                          ,11605 - 132ND AVENUE NORTHEAST                    ,98034,6,1,2016,51,467,10.9,A,5,10,47.6997,-122.2041,88630,1921,38.2,48.9,51.1,57.4,2.92,104319,51.9,63.9,523254,2037,60.1,71,4.7,76.9,1.2,14.1,0.3,0.1,1.9,5.5
5378,TN,Tennessee,Sullivan,Blountville,NORTHEAST STATE COMMUNITY COLLEGE                                ,2425 HIGHWAY 75                                   ,37617,5,1,2016,25,255,9.8,A,5,4,36.533,-82.329,2654,207,43,57.5,42.5,47.4,2.72,37463,17,75.1,128596,428,16.8,38.6,2.4,97.1,0.5,0,0,0,0.6,1.8
5380,WI,Wisconsin,Wood,Wisconsin Rapids,MID-STATE TECHNICAL COLLEGE                                      ,500 32ND STREET NORTH                             ,54494,5,1,2016,148,863,17.1,A,5,5,44.3928,-89.8265,28277,496,40.6,47.3,52.7,46.1,2.81,38322,10.3,58.3,87364,694,16.3,58.3,7,90.5,1.2,3.5,0.1,0.1,2.2,2.5
5384,WI,Wisconsin,Oneida,Rhinelander,NICOLET AREA TECHNICAL COLLEGE                                   ,RHINELANDER CAMPUS                 5364 COLLEGE DR,54501,5,1,2016,67,315,21.2,P,5,5,45.636,-89.4256,8738,350,40.8,46.1,53.9,40.7,3.03,39981,11.1,64.2,91780,878,24,63.8,2.8,91.9,2.1,0.2,2.1,0,0.9,2.8
5387,WI,Wisconsin,Marathon,Wausau,NORTHCENTRAL TECHNICAL COLLEGE                                   ,1000 WEST CAMPUS DRIVE                            ,54401,5,1,2016,189,1263,14.9,P,5,5,44.9615,-89.6457,73933,774,39.2,48.9,51.1,44.4,2.96,40260,13.2,57.8,113977,855,26.8,63.9,6.2,81.6,1.4,12.4,0.5,0.1,0.4,3.5
5389,WI,Wisconsin,Kenosha,Kenosha,GATEWAY TECHNICAL COLLEGE                                        ,3520 30TH AVENUE                                  ,53144,5,1,2016,478,2026,23.5,P,5,5,42.5864,-87.8762,124888,1381,35.3,49,51,41,3.2,50256,19.3,56,142475,1123,23.4,66.3,8.9,80.3,11.3,1.3,0.5,0,2.8,3.7
5390,WI,Wisconsin,Rock,Janesville,BLACKHAWK TECHNICAL COLLEGE                                      ,6004 S COUNTY ROAD G               P O BOX 5009   ,53547,5,1,2016,157,857,18.3,A,5,5,42.6855,-89.0136,70518,729,39,48.6,51.4,48.4,2.93,52617,18.3,66.8,131512,972,23.1,66.3,5.9,92.6,1.9,1.5,0.1,0,1.1,2.8
5399,NJ,New Jersey,Monmouth,Neptune,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT                       ,105 NEPTUNE BOULEVARD                             ,7753,3,1,2016,3,31,9.6,P,5,2,40.2105,-74.0538,27728,1317,44.8,48.9,51.1,44.2,3.09,67836,31.6,66.7,296223,1859,30.6,64.8,7,54.4,35.2,2.9,0,0.2,3.5,3.8
5424,MO,Missouri,Howell,West Plains,SOUTH CENTRAL CAREER CENTER                                      ,407 WEST THORNBURGH STREET                        ,65775,3,1,2016,8,41,19.5,A,5,7,36.7378,-91.868,11488,356,36,48.6,51.4,47.3,3.04,34456,12,53.7,95436,642,20.1,58.8,1.9,93.9,0.7,1.1,0,0,0.8,3.6
5426,MO,Missouri,Scott,Sikeston,SIKESTON CAREER AND TECHNOLOGY CENTER                            ,200 PINE STREET                                   ,63801,3,1,2016,5,56,8.9,A,5,7,36.8875,-89.587,16371,357,39.2,46.3,53.7,46.3,2.97,38911,11.8,59.8,110362,595,19.2,57.9,6.9,70.4,25.4,0.9,0.6,0,0.4,2.3
5429,MO,Missouri,Phelps,Rolla,ROLLA TECHNICAL INSTITUTE CENTER                                 ,1304 EAST 10TH STREET                             ,65401,3,1,2016,14,90,15.5,A,5,7,37.9458,-91.7608,20917,650,25.3,55.8,44.2,35.1,3.07,33046,11.3,39.7,121037,687,32.5,52,5.5,85.8,4.7,7.3,0.3,0,0,1.8
5430,MO,Missouri,Butler,Poplar Bluff,POPLAR BLUFF TECHNICAL CAREER CENTER                             ,3203 OAK GROVE ROAD                               ,63901,3,1,2016,8,42,19,A,5,7,36.7632,-90.4136,20518,501,38.3,45.8,54.2,39.8,3.13,32819,7,46.7,92650,602,13.9,53.5,8.6,84.3,11,1.3,0.1,0,0.7,2.6
5438,MO,Missouri,Saline,Marshall,SALINE COUNTY CAREER CENTER                                      ,900 WEST VEST                                     ,65340,3,1,2016,5,55,9,B,5,7,39.1145,-93.201,12318,480,32.4,47.4,52.6,41.1,3.15,38679,11.1,61.6,101129,726,20.2,62.1,3.7,78.9,6.5,1.4,0,1.6,6.7,4.8
5448,NC,North Carolina,Durham,Durham,DURHAM TECHNICAL COMMUNITY COLLEGE                               ,1637 LAWSON STREET                                ,27703,5,1,2016,130,716,18.1,A,5,4,35.9795,-78.9032,407575,921,33.6,47,53,39.9,3.07,54284,24.5,49,195096,1216,48.8,69.6,5.8,48,39.7,5.2,0.3,0,3.9,3
5461,NJ,New Jersey,Salem,Carneys Point,SALEM COMMUNITY COLLEGE                                          ,460 HOLLYWOOD AVENUE                              ,8069,5,1,2016,14,140,10,A,5,2,39.6967,-75.4475,7794,177,41.4,45.3,54.7,45.2,3.11,53892,26.3,68,157989,1343,15.1,61.7,11.2,78.4,16,0.9,0.3,0,2.6,1.8
5467,LA,Louisiana,Calcasieu,Lake Charles,SOWELA TECHNICAL COMMUNITY COLLEGE                               ,3820 J BENNETT JOHNSTON AVENUE                    ,70616,5,1,2016,1,22,4.5,P,5,6,30.2022,-93.2141,153633,688,35,47.9,52.1,35.8,3.06,40910,16,52.4,143160,684,26,63,7.9,45.8,48.5,2,0.5,0,0.6,2.6
5498,KS,Kansas,Sedgwick,Wichita,WICHITA STATE UNIVERSITY CAMPUS OF APPLIED SCIENCES AND TECHNOLOG,4004 NORTH WEBB ROAD                              ,67226,5,1,2016,156,921,16.9,A,5,7,37.6897,-97.3441,483057,935,34.5,49.3,50.7,46.9,3.26,48982,19.1,59.8,122475,895,29.6,66.4,6.2,75.3,11.2,5,0.9,0,3.3,4.2
5499,KS,Kansas,Saline,Salina,SALINA AREA TECHNICAL COLLEGE                                    ,2562 CENTENNIAL ROAD                              ,67401,5,1,2016,7,120,5.8,A,5,7,38.8137,-97.6143,46782,704,37.4,49.1,50.9,47.3,3.05,47103,14.9,63.5,119428,848,24.8,67.1,4.3,86.1,3.4,2.8,0.3,0,3.6,3.9
5500,KS,Kansas,Riley,Manhattan,MANHATTAN AREA TECHNICAL COLLEGE                                 ,3136 DICKENS AVENUE                               ,66503,5,1,2016,34,311,10.9,A,5,7,39.1885,-96.6047,57284,1067,24.8,51.2,48.8,34.2,2.89,47632,19.7,39.6,193388,1116,51.6,66.6,5.1,82.3,5.5,6.2,0.5,0.2,1.5,3.9
5519,MA,Massachusetts,Bristol,Fall River,DIMAN REGIONAL VOCATIONAL TECHNICAL INSTITUTE                    ,251 STONEHAVEN ROAD                               ,2723,3,1,2016,3,55,5.4,A,5,1,41.7137,-71.1014,89420,1042,39.4,47.3,52.7,38.5,2.94,39328,13.1,36.2,231767,1217,14.6,59.6,10.2,81,5.7,2,0.1,0.2,6.5,4.6
5523,MA,Massachusetts,Norfolk,Canton,BLUE HILLS REGIONAL TECHNICAL SCHOOL                             ,800 RANDOLPH STREET                               ,2021,3,1,2016,4,36,11.1,A,5,1,42.175,-71.1264,22829,470,41.1,47,53,56.8,3.17,96583,49.3,77.3,464053,1962,56.4,70.4,6.1,83,6.1,7.2,0,0.1,1.4,2.3
5525,ME,Maine,Cumberland,South Portland,SOUTHERN MAINE COMMUNITY COLLEGE                                 ,2 FORT ROAD                                       ,4106,5,1,2016,213,1681,12.6,A,5,1,43.6309,-70.2895,25483,816,40.8,47.1,52.9,40.9,2.93,59515,24.5,61.6,235368,1401,42.9,70.9,6.1,93.7,0.9,2.4,0.2,0,0.3,2.5
5532,MO,Missouri,Cape Girardeau,Cape Girardeau,CAPE GIRARDEAU CAREER AND TECHNOLOGY CENTER                      ,1080 SOUTH SILVER SPRINGS ROAD                    ,63703,4,1,2016,8,91,8.7,A,5,7,37.3108,-89.5596,54588,521,33.1,47.9,52.1,37.1,2.98,42078,14.9,53.4,141062,840,33.9,60.3,6,80.6,14.3,2.3,0.2,0,0.3,2.3
5533,MN,Minnesota,Ramsey,Saint Paul,SAINT PAUL COLLEGE - A COMMUNITY & TECHNICAL COLLEGE             ,235 MARSHALL AVENUE                               ,55102,5,1,2016,433,2152,20.1,A,5,5,44.93189,-93.1216,18346,2159.9,38.1,47.9,52.1,32.4,2.83,56084,22.9,42.4,199490,935,49.4,69.8,3.9,77.6,11.4,2,0.9,0,3.6,4.5
5534,MN,Minnesota,Stearns,Saint Cloud,ST. CLOUD TECHNICAL AND COMMUNITY COLLEGE                        ,1540 NORTHWAY DRIVE                               ,56303,5,1,2016,173,1590,10.8,A,5,5,45.5744,-94.21155,24674,898.7,38.8,50.9,49.1,44.5,2.94,49538,18.6,63.3,145189,726,31,68.2,5.3,85.8,7.9,2.6,0.5,0,0.9,2.3
5535,MN,Minnesota,Pine,Pine City,PINE TECHNICAL AND COMMUNITY COLLEGE                             ,900 FOURTH STREET SOUTHEAST                       ,55063,5,1,2016,44,297,14.8,A,5,5,45.8367,-92.9683,2999,309,44.8,47.3,52.7,36.5,2.94,32800,9.4,59.5,123420,928,17.8,54.9,2.2,93.1,2,0.7,0.3,0.3,1.2,2.5
5537,MN,Minnesota,Nicollet,North Mankato,SOUTH CENTRAL COLLEGE                                            ,1920 LEE BOULEVARD                                ,56001,5,1,2016,153,1098,13.9,A,5,5,44.1814,-94.0386,13746,856,38,49.9,50.1,55.3,2.92,61900,24.5,71.1,178221,1073,35.6,75.8,5.5,91.3,5.3,1.3,0.1,0,1,1.1
5541,MN,Minnesota,Otter Tail,Perham,MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE                  ,"150 2ND STREET SW, SUITE B         PO BOX 309     ",56573,5,1,2016,298,2427,12.2,P,5,5,46.5988,-95.5745,3357,410,37.8,43.7,56.3,41.8,2.83,50089,14.3,61.7,138904,793,26.2,73.6,4.6,93.1,0,0.9,0.9,0,2.9,2.2
5544,MN,Minnesota,Douglas,Alexandria,ALEXANDRIA TECHNICAL AND COMMUNITY COLLEGE                       ,1601 JEFFERSON STREET                             ,56308,5,1,2016,55,741,7.4,A,5,5,45.8777,-95.3766,20851,304,38.7,49,51,48.1,2.7,46009,16.6,53.7,163769,869,23.1,63.6,3,95.1,1.1,0,0.8,0,1.1,1.8
5585,FL,Florida,Leon,Tallahassee,LIVELY TECHNICAL COLLEGE                                         ,500 NORTH APPLEYARD DRIVE                         ,32304,4,1,2016,0,3,0,B,5,4,30.4551,-84.2527,253030,734,26.6,47.3,52.7,29.9,3,42418,17.6,40,184971,1099,48,66.3,10,56.9,35.2,4.2,0.2,0,1,2.5
5594,FL,Florida,Hillsborough,Tampa,ERWIN TECHNICAL COLLEGE                                          ,2010 EAST HILLSBOROUGH AVENUE                     ,33610,4,1,2016,1,21,4.7,B,5,4,27.9942,-82.4451,2804240,1305,35.6,48.3,51.7,37.3,3.24,48245,23.4,48.3,192334,1140,36.2,65.4,8.1,65.2,24.2,4.2,0.3,0.1,2.6,3.4
5599,GA,Georgia,Richmond,Augusta,AUGUSTA TECHNICAL COLLEGE                                        ,3200 AUGUSTA TECH DRIVE                           ,30906,5,1,2016,12,120,10,A,5,4,33.3645,-82.0708,389383,251,33.6,48.3,51.7,34.9,3.52,39258,12.7,52.5,100579,821,21.3,59.3,11.7,37.5,56.7,1.8,0.2,0.2,1.1,2.5
5601,GA,Georgia,Dougherty,Albany,ALBANY TECHNICAL COLLEGE                                         ,1704 SOUTH SLAPPY BOULEVARD                       ,31701,5,1,2016,526,2038,25.8,A,5,4,31.5776,-84.1762,90515,513,33.6,45.6,54.4,29.4,3.21,31843,10.3,38.5,100224,757,19.6,57.9,16.8,23.5,72.6,0.9,0.2,0,0.7,2
5618,GA,Georgia,Chatham,Savannah,SAVANNAH TECHNICAL COLLEGE                                       ,5717 WHITE BLUFF ROAD                             ,31405,5,1,2016,13,275,4.7,A,5,4,32.0281,-81.1785,280082,544,32.3,47.3,52.7,31.2,3.26,39386,14.2,43.7,144187,980,28.2,63.2,11.1,39.1,54.7,2.2,0.2,0.1,1,2.6
5619,GA,Georgia,Habersham,Clarkesville,NORTH GEORGIA TECHNICAL COLLEGE                                  ,HIGHWAY 197 NORTH                                 ,30523,5,1,2016,95,440,21.5,A,5,4,34.6103,-83.5284,1828,287,37.8,46.5,53.5,43.1,3.15,43711,9.1,53.1,129986,707,29.3,54.2,6.1,90.8,7.6,0,0,0,0.3,1.3
5621,GA,Georgia,Spalding,Griffin,SOUTHERN CRESCENT TECHNICAL COLLEGE                              ,501 VARSITY ROAD                                  ,30223,5,1,2016,21,166,12.6,P,5,4,33.2418,-84.2747,22770,630,33.1,46.3,53.7,29.6,3.41,31587,11.3,38.1,99252,901,16.9,56.5,7.7,43.1,54.3,0.4,0.3,0,0.6,1.3
5622,GA,Georgia,DeKalb,Clarkston,GEORGIA PIEDMONT TECHNICAL COLLEGE                               ,495 NORTH INDIAN CREEK DRIVE                      ,30021,5,1,2016,208,1224,16.9,A,5,4,33.8117,-84.2405,12848,2740,27.7,50.2,49.8,42.8,4.25,35934,4.2,12.7,110891,1072,21.6,70.1,11.6,10.5,55,29.6,0.9,1.4,1.2,1.4
5624,GA,Georgia,Muscogee,Columbus,COLUMBUS TECHNICAL COLLEGE                                       ,928 MANCHESTER EXPRESSWAY                         ,31904,5,1,2016,26,149,17.4,A,5,4,32.51,-84.8771,259160,346,33.7,49,51,39.8,3.35,43239,15.6,48.4,139691,981,25.9,61.7,10,44.5,45.6,2.4,0.4,0.2,3.1,3.9
5697,AL,Alabama,Colbert,Muscle Shoals,NORTHWEST - SHOALS COMMUNITY COLLEGE                             ,800 GEORGE WALLACE BOULEVARD                      ,35662,5,1,2016,191,830,23,P,5,4,34.7435,-87.6343,14022,327,41.4,47.8,52.2,52.8,3.05,52201,18.6,74.8,135467,772,27.1,58.3,4.8,83.6,13,0.9,1.1,0,0.4,1.1
5707,AR,Arkansas,Jefferson,Pine Bluff,SOUTHEAST ARKANSAS COLLEGE                                       ,1900 HAZEL STREET                                 ,71603,5,1,2016,58,297,19.5,A,5,6,34.2116,-92.0178,46850,379,34.8,47.5,52.5,34.1,3.2,32498,8.2,54.6,72022,630,17.9,52.4,13.2,19.7,77.7,0.7,0.1,0,0.9,0.9
5732,AR,Arkansas,Hempstead,Hope,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT HOPE-TEXARKANA       ,2500 SOUTH MAIN                                   ,71801,5,1,2016,10,80,12.5,B,5,6,33.6682,-93.5895,9688,353,36,42.5,57.5,38.8,3.68,32609,6.4,57,73669,635,9.7,55.2,8.3,43.5,42.8,0.1,0.1,0,10.9,2.6
5752,WA,Washington,Pierce,Lakewood,CLOVER PARK TECHNICAL COLLEGE                                    ,4500 STEILACOOM BOULEVARD SOUTHWEST               ,98499,6,1,2016,172,857,20,A,5,10,47.1628,-122.5299,60296,1362,36,50,50,45.4,3.09,47636,17.2,45,232017,1186,21.9,60.1,9.7,58,12.1,8.9,2.1,3.1,5.5,10.3
5753,OH,Ohio,Wood,Perrysburg,OWENS COMMUNITY COLLEGE                                          ,30335 OREGON ROAD                                 ,43551,5,1,2016,677,3793,17.8,A,5,5,41.5377,-83.6413,21482,697,36.7,50,50,57.8,3.14,87947,42.3,67.8,206875,1392,51.7,71.5,4.4,90,2,4.6,0.2,0,0.4,2.7
5754,NC,North Carolina,Rowan,Salisbury,ROWAN-CABARRUS COMMUNITY COLLEGE                                 ,1333 JAKE ALEXANDER BOULEVARD SOUTH               ,28146,5,1,2016,368,1415,26,A,5,4,35.6657,-80.491,33849,587,38.2,47.5,52.5,36.5,3.09,38316,10.7,49.4,126411,861,21.8,55.5,13.1,54,39,1,0.2,0,2.9,2.8
5757,MN,Minnesota,St. Louis,Duluth,LAKE SUPERIOR COLLEGE                                            ,2101 TRINITY ROAD                                 ,55811,5,1,2016,153,1306,11.7,A,5,5,46.7757,-92.1392,120101,463,33.8,49.2,50.8,38.7,2.85,47227,18.5,59.8,151866,966,36.2,66.1,4.7,89.9,2.7,1.7,1.9,0,0.3,3.4
5759,MN,Minnesota,Beltrami,Bemidji,NORTHWEST TECHNICAL COLLEGE - BEMIDJI                            ,905 GRANT AVENUE SOUTHEAST                        ,56601,5,1,2016,42,353,11.8,A,5,5,47.483,-94.8788,16733,413,28.9,46.3,53.7,30.6,2.89,33260,10.1,47,130745,742,26.6,62.4,7.9,79.1,1,1.1,13.3,0,0,5.5
5760,ME,Maine,Aroostook,Presque Isle,NORTHERN MAINE COMMUNITY COLLEGE                                 ,33 EDGEMONT DRIVE                                 ,4769,5,1,2016,46,255,18,A,5,1,46.6868,-67.9874,5696,46,41.6,47.9,52.1,43.9,2.9,37036,12.2,55.4,107846,760,22.8,60.9,4.6,93.6,0.6,0.9,2.8,0,0.1,1.9
5763,GA,Georgia,Houston,Warner Robins,CENTRAL GEORGIA TECHNICAL COLLEGE                                ,80 COHEN WALKER DRIVE                             ,31088,5,1,2016,437,2094,20.8,P,5,4,32.5975,-83.6526,149617,792,32.7,46.8,53.2,45.4,3.18,48307,15.2,53.3,111275,906,24.3,64.9,7.8,51.6,38.5,3.9,0.5,0,1.6,3.7
6136,MA,Massachusetts,Middlesex,Concord,NATIONAL AVIATION ACADEMY - NEW ENGLAND                          ,130 BAKER AVENUE EXTENSION                        ,1742,4,3,2016,7,133,5.2,A,5,1,42.462,-71.3639,19357,304,46.6,51.6,48.4,59.5,3.06,137743,66.4,76.6,779209,2704,71.3,56.1,3.5,84.4,3.4,6.3,0,0,3.5,2.5
6165,CA,California,Los Angeles,Los Angeles,LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEALTH          ,1237 NORTH MISSION ROAD                           ,90033,5,1,2016,1,43,2.3,A,5,9,34.1139,-118.4068,12815475,3295,35.2,49.5,50.5,38.6,3.63,54501,27,36.8,549600,2085,33.1,66.3,8.1,52.2,8.9,11.7,0.7,0.2,22.9,3.5
6214,IL,Illinois,Adams,Quincy,BLESSING HOSPITAL                                                ,BROADWAY AT 11TH STREET                           ,62301,8,2,2016,7,78,8.9,P,5,5,39.9335,-91.3798,44860,990,39.9,47.8,52.2,48.1,2.94,42854,13.7,62.9,110077,720,23.3,62.6,6.4,90.1,6.3,0.9,0.2,0.1,0.3,2.1
6225,IL,Illinois,Rock Island,Rock Island,TRINITY COLLEGE OF NURSING & HEALTH SCIENCES                     ,2122 25TH AVENUE                                  ,61201,8,2,2016,1,103,0.9,P,5,5,41.4699,-90.5827,38110,872,37,48.2,51.8,41.5,2.95,45244,17.4,65.6,99996,801,23,63.1,9.2,69.5,20.3,3.5,0.5,0.1,1.8,4.4
6228,IL,Illinois,Peoria,Peoria,METHODIST COLLEGE                                                ,7600 ACADEMIC DRIVE                               ,61615,8,2,2016,12,185,6.4,A,5,5,40.7521,-89.6155,262010,903,34.3,47.6,52.4,40.3,3.17,47697,20.1,56.1,124493,910,34.5,61.8,10.6,60.3,26.7,5.6,0.3,0,2.5,4.7
6240,IL,Illinois,Peoria,Peoria,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING                  ,511 NORTH EAST GREENLEAF STREET                   ,61603,8,2,2016,6,160,3.7,A,5,5,40.7521,-89.6155,262010,903,34.3,47.6,52.4,40.3,3.17,47697,20.1,56.1,124493,910,34.5,61.8,10.6,60.3,26.7,5.6,0.3,0,2.5,4.7
