OPEID,Name,Address,City,State,StateDesc,ZipCode,ZipExt,ProgLength,SchoolType,Year1,Num1,Denom1,DRate1,PRate1,EthnicCode,CongDis,Region,AverageorGreaterthan30,Year2,Num2,Denom2,DRate2,PRate2,Year3,Num3,Denom3,DRate3,PRate3
34283,KLAMATH COMMUNITY COLLEGE                                        ,7390 SOUTH SIXTH STREET                           ,KLAMATH FALLS       ,OR,OREGON                                                      ,97603,7121,5,Public,2016,80,397,20.1,A,5,2,10,0,2015,78.0,471.0,16.5,A,2014,130.0,556.0,23.3,A
34293,SEACOAST CAREER SCHOOLS                                          ,ONE EAGLE DRIVE                    SUITE 1        ,SANFORD             ,ME,MAINE                                                       ,4073,0,3,Proprietary,2016,72,359,20.0,A,5,1,1,0,2015,69.0,449.0,15.3,A,2014,49.0,411.0,11.9,A
34296,ATLANTIC INSTITUTE OF ORIENTAL MEDICINE                          ,100 EAST BROWARD BOULEVARD         SUITE 100      ,FORT LAUDERDALE     ,FL,FLORIDA                                                     ,33301,3510,8,Private,2016,1,54,1.8,A,5,22,4,0,2015,1.0,42.0,2.3,A,2014,2.0,48.0,4.1,A
34297,EAST WEST COLLEGE OF NATURAL MEDICINE                            ,3808 NORTH TAMIAMI TRAIL                          ,SARASOTA            ,FL,FLORIDA                                                     ,34234,5362,8,Proprietary,2016,4,116,3.4,B,5,13,4,1,2015,1.0,50.0,2.0,A,2014,2.0,37.0,5.4,A
34303,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE                          ,3410 AZTEC ROAD NORTHEAST                         ,ALBUQUERQUE         ,NM,NEW MEXICO                                                  ,87107,4403,3,Proprietary,2016,7,45,15.5,A,5,1,6,0,2015,2.0,56.0,3.5,A,2014,6.0,55.0,10.9,A
34334,NEW CONCEPT MASSAGE AND BEAUTY SCHOOL                            ,2022 S.W. 1ST STREET                              ,MIAMI               ,FL,FLORIDA                                                     ,33135,0,3,Proprietary,2016,3,52,5.7,A,5,18,4,0,2015,5.0,54.0,9.2,A,2014,14.0,72.0,19.4,A
34335,LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING              ,57 WEST 57TH STREET                SUITE 1409     ,NEW YORK            ,NY,NEW YORK                                                    ,10019,2813,2,Proprietary,2016,19,77,24.6,B,5,14,2,1,2015,23.0,96.0,23.9,B,2014,7.0,30.0,23.3,A
34343,FORTIS COLLEGE                                                   ,700 BLANDING BOULEVARD             SUITE 16       ,ORANGE PARK         ,FL,FLORIDA                                                     ,32065,5813,5,Proprietary,2016,14,247,5.6,A,5,6,4,0,2015,35.0,250.0,14.0,A,2014,78.0,399.0,19.5,A
34373,UPPER VALLEY EDUCATORS INSTITUTE                                 ,194 DARTMOUTH COLLEGE HIGHWAY                     ,LEBANON             ,NH,NEW HAMPSHIRE                                               ,3766,1358,3,Private,2016,0,70,0.0,B,5,2,1,1,2015,0.0,63.0,0.0,B,2014,0.0,81.0,0.0,B
34403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES                      ,1003 MONROE AVENUE                                ,MEMPHIS             ,TN,TENNESSEE                                                   ,38104,3104,8,Private,2016,17,391,4.3,A,5,9,4,0,2015,16.0,399.0,4.0,A,2014,12.0,381.0,3.1,A
34404,MARIAN HEALTH CAREERS CENTER                                     ,3325 WILSHIRE BOULEVARD            SUITE 1010     ,LOS ANGELES         ,CA,CALIFORNIA                                                  ,90010,1728,3,Proprietary,2016,13,88,14.7,A,5,33,9,0,2015,5.0,96.0,5.2,A,2014,9.0,121.0,7.4,A
34413,IOWA SCHOOL OF BEAUTY                                            ,3320 LINE DRIVE                                   ,SIOUX CITY          ,IA,IOWA                                                        ,51106,5111,4,Proprietary,2016,4,88,4.5,B,5,5,7,1,2015,4.0,107.0,3.7,B,2014,1.0,33.0,3.0,A
34433,NEW YORK COLLEGE OF TRADITIONAL CHINESE MEDICINE                 ,200 OLD COUNTRY ROAD               SUITE 500      ,MINEOLA             ,NY,NEW YORK                                                    ,11501,4005,8,Private,2016,3,70,4.2,B,5,4,2,1,2015,2.0,74.0,2.7,B,2014,1.0,77.0,1.2,B
34453,HDS TRUCK DRIVING INSTITUTE                                      ,6251 SOUTH WILMOT ROAD                            ,TUCSON              ,AZ,ARIZONA                                                     ,85706,9263,2,Proprietary,2016,6,46,13.0,A,5,8,9,0,2015,18.0,92.0,19.5,A,2014,7.0,71.0,9.8,A
34534,SHAWNEE BEAUTY COLLEGE                                           ,2024 NORTH HARRISON                               ,SHAWNEE             ,OK,OKLAHOMA                                                    ,74801,7014,3,Proprietary,2016,3,7,42.8,B,5,5,6,1,2015,4.0,15.0,26.6,B,2014,3.0,17.0,17.6,B
34567,CROSSROADS BIBLE COLLEGE                                         ,601 NORTH SHORTRIDGE ROAD                         ,INDIANAPOLIS        ,IN,INDIANA                                                     ,46219,4912,6,Private,2016,8,68,11.7,A,5,7,5,0,2015,16.0,89.0,17.9,A,2014,12.0,75.0,16.0,A
34633,CAREERS UNLIMITED                                                ,1176 SOUTH  1480 WEST                             ,OREM                ,UT,UTAH                                                        ,84058,4905,6,Proprietary,2016,0,54,0.0,A,5,3,8,0,2015,0.0,47.0,0.0,A,2014,1.0,55.0,1.8,A
34664,SEATTLE SCHOOL OF THEOLOGY AND PSYCHOLOGY (THE)                  ,2501 ELLIOT AVENUE                                ,SEATTLE             ,WA,WASHINGTON                                                  ,98121,1177,8,Private,2016,2,95,2.1,A,5,1,10,0,2015,1.0,84.0,1.1,A,2014,2.0,84.0,2.3,A
34685,MDT COLLEGE OF HEALTH SCIENCES                                   ,325  ALPHA PARK DRIVE                             ,HIGHLAND HEIGHTS    ,OH,OHIO                                                        ,44143,2216,3,Proprietary,2016,59,305,19.3,A,5,14,5,0,2015,54.0,393.0,13.7,A,2014,62.0,492.0,12.6,A
34754,TRI-STATE BIBLE COLLEGE                                          ,506 MARGARET STREET                               ,SOUTH POINT         ,OH,OHIO                                                        ,45680,8402,8,Private,2016,10,57,17.5,B,5,6,5,1,2015,11.0,64.0,17.1,B,2014,10.0,54.0,18.5,B
34784,PHOENIX SEMINARY                                                 ,7901 EAST SHEA BOULEVARD                          ,SCOTTSDALE          ,AZ,ARIZONA                                                     ,85260,5510,8,Private,2016,3,53,5.6,B,5,5,9,1,2015,3.0,53.0,5.6,B,2014,3.0,45.0,6.6,B
34793,PCI COLLEGE                                                      ,17215 STUDEBAKER ROAD              # 310          ,CERRITOS            ,CA,CALIFORNIA                                                  ,90703,2522,6,Proprietary,2016,5,52,9.6,A,5,39,9,0,2015,2.0,55.0,3.6,A,2014,5.0,65.0,7.6,A
34803,FORTIS COLLEGE                                                   ,14111 AIRLINE HIGHWAY SUITE 101                   ,BATON ROUGE         ,LA,LOUISIANA                                                   ,70817,6244,5,Proprietary,2016,178,1225,14.5,P,5,6,6,0,2015,222.0,1261.0,17.6,P,2014,266.0,1433.0,18.5,P
34835,CASCADIA COLLEGE                                                 ,18345 CAMPUS WAY NORTHEAST                        ,BOTHELL             ,WA,WASHINGTON                                                  ,98011,9510,6,Public,2016,13,202,6.4,A,5,1,10,0,2015,13.0,224.0,5.8,A,2014,26.0,273.0,9.5,A
34903,PAUL MITCHELL THE SCHOOL CHICAGO                                 ,1225 SOUTH HALSTED STREET                         ,CHICAGO             ,IL,ILLINOIS                                                    ,60607,0,3,Proprietary,2016,49,338,14.4,A,5,1,5,0,2015,40.0,344.0,11.6,A,2014,22.0,269.0,8.1,A
34914,AMERICAN ADVANCED TECHNICIANS INSTITUTE                          ,6801 WEST 20TH AVENUE                             ,HIALEAH             ,FL,FLORIDA                                                     ,33014,4430,2,Proprietary,2016,5,95,5.2,A,5,21,4,0,2015,11.0,88.0,12.5,A,2014,3.0,60.0,5.0,A
34933,ALL-STATE CAREER                                                 ,"2200  BROENING HIGHWAY, SUITE 160                 ",BALTIMORE           ,MD,MARYLAND                                                    ,21224,6658,3,Proprietary,2016,397,1893,20.9,P,5,2,3,0,2015,461.0,1981.0,23.2,P,2014,400.0,1852.0,21.5,P
34984,OMEGA INSTITUTE OF COSMETOLOGY                                   ,229  B SOUTH HOLLYWOOD ROAD                       ,HOUMA               ,LA,LOUISIANA                                                   ,70360,0,3,Proprietary,2016,1,67,1.4,B,5,3,6,1,2015,0.0,70.0,0.0,B,2014,1.0,68.0,1.4,B
35103,ERIKSON INSTITUTE                                                ,451 NORTH LASALLE STREET                          ,CHICAGO             ,IL,ILLINOIS                                                    ,60654,4510,8,Private,2016,3,90,3.3,A,5,7,5,0,2015,2.0,99.0,2.0,A,2014,0.0,83.0,0.0,A
35134,APEX SCHOOL OF THEOLOGY                                          ,1701 T.W. ALEXANDER DRIVE                         ,DURHAM              ,NC,NORTH CAROLINA                                              ,27703,8024,8,Private,2016,55,277,19.8,A,5,4,4,0,2015,21.0,181.0,11.6,A,2014,40.0,180.0,22.2,A
35135,WILLIAMSON CHRISTIAN COLLEGE                                     ,274 MALLORY STATION ROAD                          ,FRANKLIN            ,TN,TENNESSEE                                                   ,37067,8237,8,Private,2016,3,52,5.7,B,5,7,4,1,2015,3.0,59.0,5.0,B,2014,4.0,58.0,6.8,B
35163,KING'S UNIVERSITY (THE)                                          ,2121 E. SOUTHLAKE BLVD                            ,SOUTHLAKE           ,TX,TEXAS                                                       ,76092,6507,8,Private,2016,20,174,11.4,A,5,28,6,0,2015,7.0,120.0,5.8,A,2014,5.0,85.0,5.8,A
35193,MISSOURI COLLEGE OF COSMETOLOGY NORTH                            ,"3014 E. SUNSHINE STREET            SUITE G, H & J ",SPRINGFIELD         ,MO,MISSOURI                                                    ,65804,1235,3,Proprietary,2016,4,55,7.2,A,5,7,7,0,2015,5.0,78.0,6.4,A,2014,2.0,78.0,2.5,A
35233,AVIATION INSTITUTE OF MAINTENANCE                                ,2025 SATELLITE POINTE                             ,DULUTH              ,GA,GEORGIA                                                     ,30096,5038,5,Proprietary,2016,106,489,21.6,A,5,13,4,0,2015,64.0,413.0,15.4,A,2014,14.0,376.0,3.7,A
35324,ADVANCED TRAINING ASSOCIATES                                     ,1810 GILLESPIE WAY                 SUITE 104      ,EL CAJON            ,CA,CALIFORNIA                                                  ,92020,918,5,Proprietary,2016,0,78,0.0,A,5,52,9,0,2015,0.0,58.0,0.0,A,2014,0.0,49.0,0.0,A
35344,AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE                       ,6685 DOUBLETREE AVENUE                            ,COLUMBUS            ,OH,OHIO                                                        ,43229,1113,8,Proprietary,2016,17,221,7.6,A,5,12,5,0,2015,20.0,176.0,11.3,A,2014,16.0,187.0,8.5,A
35353,HUNTINGDON COUNTY CAREER AND TECHNOLOGY CENTER                   ,11893 TECHNOLOGY DRIVE                            ,MILL CREEK          ,PA,PENNSYLVANIA                                                ,17060,905,3,Public,2016,3,51,5.8,B,5,9,3,1,2015,2.0,53.0,3.7,B,2014,3.0,49.0,6.1,B
35363,INSTITUTE FOR THERAPEUTIC MASSAGE                                ,1069 RINGWOOD AVENUE               SUITE 215      ,HASKELL             ,NJ,NEW JERSEY                                                  ,7420,1452,3,Proprietary,2016,15,105,14.2,A,5,8,2,0,2015,16.0,108.0,14.8,A,2014,10.0,81.0,12.3,A
35373,NEW YORK AUTOMOTIVE & DIESEL INSTITUTE                           ,178-18 LIBERTY AVENUE                             ,JAMAICA             ,NY,NEW YORK                                                    ,11433,1433,5,Proprietary,2016,55,280,19.6,A,5,14,2,0,2015,64.0,290.0,22.0,A,2014,74.0,388.0,19.0,A
35383,ALEXANDRIA SCHOOL OF SCIENTIFIC THERAPEUTICS                     ,809 SOUTH HARRISON STREET                         ,ALEXANDRIA          ,IN,INDIANA                                                     ,46001,287,2,Proprietary,2016,7,84,8.3,B,5,6,5,1,2015,1.0,34.0,2.9,A,2014,7.0,120.0,5.8,B
35423,CONCORDE CAREER COLLEGE                                          ,3015 W. INTERSTATE 20                             ,GRAND PRAIRIE       ,TX,TEXAS                                                       ,75052,3831,5,Proprietary,2016,112,623,17.9,A,5,24,6,0,2015,90.0,607.0,14.8,A,2014,91.0,631.0,14.4,A
35424,COPPER MOUNTAIN COLLEGE                                          ,6162 ROTARY WAY                                   ,JOSHUA TREE         ,CA,CALIFORNIA                                                  ,92252,6102,5,Public,2016,20,113,17.6,A,5,41,9,0,2015,24.0,119.0,20.1,A,2014,36.0,123.0,29.2,A
35433,HARRIS SCHOOL OF BUSINESS                                        ,1413 FOULK ROAD                    SUITE 100      ,WILMINGTON          ,DE,DELAWARE                                                    ,19803,2727,3,Proprietary,2016,121,357,33.8,A,5,AL      ,3,0,2015,117.0,374.0,31.2,A,2014,89.0,384.0,23.1,A
35493,ULTIMATE MEDICAL ACADEMY                                         ,1255 CLEVELAND STREET                             ,CLEARWATER          ,FL,FLORIDA                                                     ,33756,4917,5,Private,2016,1604,10657,15.0,A,5,9,4,0,2015,1040.0,8687.0,11.9,A,2014,1169.0,9178.0,12.7,A
35553,SOUTHEASTERN INSTITUTE                                           ,5250 77 CENTER DRIVE               SUITE 100      ,CHARLOTTE           ,NC,NORTH CAROLINA                                              ,28217,0,3,Proprietary,2016,42,303,13.8,A,5,12,4,0,2015,46.0,341.0,13.4,A,2014,59.0,301.0,19.6,A
35554,SOUTHEASTERN INSTITUTE                                           ,"2431 AVIATION AVE, SUITE 703                      ",NORTH CHARLESTON    ,SC,SOUTH CAROLINA                                              ,29406,0,5,Proprietary,2016,16,128,12.5,A,5,1,4,0,2015,3.0,138.0,2.1,A,2014,12.0,215.0,5.5,A
35573,NORTH FLORIDA COSMETOLOGY INSTITUTE                              ,2424 ALLEN ROAD                                   ,TALLAHASSEE         ,FL,FLORIDA                                                     ,32312,2603,3,Proprietary,2016,9,111,8.1,A,5,2,4,0,2015,14.0,131.0,10.6,A,2014,17.0,146.0,11.6,A
35593,APPALACHIAN SCHOOL OF LAW                                        ,1169 EDGEWATER DRIVE                              ,GRUNDY              ,VA,VIRGINIA                                                    ,24614,0,7,Private,2016,1,72,1.3,A,5,9,3,0,2015,1.0,118.0,0.8,A,2014,3.0,102.0,2.9,A
35614,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER                    ,2830 ELK LAKE SCHOOL ROAD                         ,SPRINGVILLE         ,PA,PENNSYLVANIA                                                ,18844,0,3,Public,2016,8,46,17.3,A,5,10,3,0,2015,8.0,55.0,14.5,A,2014,9.0,48.0,18.7,B
35683,LEON STUDIO ONE SCHOOL OF BEAUTY KNOWLEDGE                       ,5385 MAIN STREET                                  ,WILLIAMSVILLE       ,NY,NEW YORK                                                    ,14221,5323,3,Proprietary,2016,19,85,22.3,B,5,26,2,1,2015,6.0,33.0,18.1,A,2014,13.0,51.0,25.4,A
35703,CAROLINA CHRISTIAN COLLEGE                                       ,4209 INDIANA AVENUE                               ,WINSTON-SALEM       ,NC,NORTH CAROLINA                                              ,27105,3241,8,Private,2016,4,55,7.2,B,5,12,4,1,2015,5.0,56.0,8.9,B,2014,7.0,52.0,13.4,B
35705,NORTHPOINT BIBLE COLLEGE                                         ,320 SOUTH MAIN STREET                             ,HAVERHILL           ,MA,MASSACHUSETTS                                               ,1835,0,8,Private,2016,13,111,11.7,A,5,1,1,0,2015,11.0,122.0,9.0,A,2014,16.0,90.0,17.7,A
35723,EAST VALLEY INSTITUTE OF TECHNOLOGY                              ,1601 WEST MAIN STREET                             ,MESA                ,AZ,ARIZONA                                                     ,85201,6910,3,Public,2016,18,74,24.3,A,5,5,9,0,2015,2.0,8.0,25.0,B,2014,0.0,0.0,0.0,A
35733,AVIATION INSTITUTE OF MAINTENANCE                                ,400 EAST AIRPORT FREEWAY                          ,IRVING              ,TX,TEXAS                                                       ,75062,6303,11,Proprietary,2016,42,188,22.3,A,5,30,6,0,2015,26.0,180.0,14.4,A,2014,11.0,216.0,5.0,A
