City,State,County,CityLatitude,CityLongitude,zips
Buffalo Lake,Minnesota,Renville,44.736999999999995,-94.6173,55314
Lewiston,Minnesota,Winona,43.9837,-91.868,55952
St. Anthony,Minnesota,Hennepin,45.0277,-93.2174,55421 55418
Rush City,Minnesota,Chisago,45.6875,-92.9654,55069
Sunfish Lake,Minnesota,Dakota,44.8722,-93.0943,55118
Foxhome,Minnesota,Wilkin,46.2769,-96.3122,56543
Inger,Minnesota,Itasca,47.558,-93.9794,56636
Hayfield,Minnesota,Dodge,43.8903,-92.8471,55940
Floodwood,Minnesota,St. Louis,46.9173,-92.9187,55736
Geneva,Minnesota,Freeborn,43.8227,-93.2683,56035
Ogema,Minnesota,Becker,47.1016,-95.9225,56569
Leota,Minnesota,Nobles,43.8292,-96.0231,56128 56153
Sacred Heart,Minnesota,Renville,44.7817,-95.3507,56285
Cohasset,Minnesota,Itasca,47.2389,-93.6396,55721
Princeton,Minnesota,Mille Lacs,45.5689,-93.59,55371
Tenstrike,Minnesota,Beltrami,47.6603,-94.6843,56683
Milroy,Minnesota,Redwood,44.4178,-95.5536,56263
Mahtowa,Minnesota,Carlton,46.5616,-92.6279,55707 55718
Long Lake,Minnesota,Hennepin,44.983999999999995,-93.5688,55356
Comfrey,Minnesota,Brown,44.111000000000004,-94.9029,56019
Slayton,Minnesota,Murray,43.9902,-95.7577,56172
Grygla,Minnesota,Marshall,48.2996,-95.6239,56727
Morristown,Minnesota,Rice,44.224,-93.4445,55052
New Brighton,Minnesota,Ramsey,45.0658,-93.2061,55112
Hammond,Minnesota,Wabasha,44.2221,-92.3738,55991
Wells,Minnesota,Faribault,43.7432,-93.7278,56097
Victoria,Minnesota,Carver,44.8634,-93.6586,55386 55331 55318
Lake Elmo,Minnesota,Washington,44.9944,-92.9031,55042
Fosston,Minnesota,Polk,47.5855,-95.7579,56542
Rogers,Minnesota,Hennepin,45.1865,-93.5783,55374
St. Stephen,Minnesota,Stearns,45.701,-94.2742,56375
Lyle,Minnesota,Mower,43.5057,-92.9412,55953
Belview,Minnesota,Redwood,44.6067,-95.3289,56214
Braham,Minnesota,Isanti,45.7223,-93.1717,55006
Sebeka,Minnesota,Wadena,46.629,-95.0878,56477
Dover,Minnesota,Olmsted,43.9698,-92.134,55929
Roseau,Minnesota,Roseau,48.8445,-95.7624,56751
Chatfield,Minnesota,Fillmore,43.8445,-92.1829,55923
Waterville,Minnesota,Le Sueur,44.2236,-93.5747,56096
Kiester,Minnesota,Faribault,43.5365,-93.7111,56051
Rice,Minnesota,Benton,45.7525,-94.2317,56367
Bingham Lake,Minnesota,Cottonwood,43.9096,-95.0461,56118
St. Paul Park,Minnesota,Washington,44.836000000000006,-92.9949,55071
Fulda,Minnesota,Murray,43.8691,-95.6023,56131
Plato,Minnesota,McLeod,44.7722,-94.0396,55370
Watson,Minnesota,Chippewa,45.0099,-95.8,56295
Silver Lake,Minnesota,McLeod,44.9042,-94.1984,55381
Falcon Heights,Minnesota,Ramsey,44.9899,-93.177,55113 55108
Lexington,Minnesota,Anoka,45.1381,-93.1714,55014
Pequot Lakes,Minnesota,Crow Wing,46.5875,-94.2983,56472
Kilkenny,Minnesota,Le Sueur,44.3153,-93.5742,56052
Lake Wilson,Minnesota,Murray,43.9953,-95.9533,56151
Bowlus,Minnesota,Morrison,45.8191,-94.4072,56314
Ebro,Minnesota,Clearwater,47.4942,-95.5411,56621
New Munich,Minnesota,Stearns,45.6309,-94.7525,56356 56352
Ham Lake,Minnesota,Anoka,45.2545,-93.2039,55304
Lancaster,Minnesota,Kittson,48.8577,-96.8019,56735
Doran,Minnesota,Wilkin,46.1852,-96.4857,56522
Burnsville,Minnesota,Dakota,44.7648,-93.2795,55306 55337
Meadowlands,Minnesota,St. Louis,47.0732,-92.7312,55765
McIntosh,Minnesota,Polk,47.6369,-95.8864,56556
Caledonia,Minnesota,Houston,43.6344,-91.5009,55921
Lanesboro,Minnesota,Fillmore,43.7181,-91.9719,55949
Fairhaven,Minnesota,Stearns,45.3232,-94.204,55382
Courtland,Minnesota,Nicollet,44.2701,-94.3464,56021
Perley,Minnesota,Norman,47.1761,-96.8015,56574
Cyrus,Minnesota,Pope,45.6148,-95.7382,56323
Westport,Minnesota,Pope,45.7146,-95.16799999999999,56385
Dilworth,Minnesota,Clay,46.8795,-96.6986,56529
Darfur,Minnesota,Watonwan,44.0535,-94.8378,56120 56022
Lauderdale,Minnesota,Ramsey,44.9942,-93.2026,55113 55108
Stillwater,Minnesota,Washington,45.0573,-92.8313,55082 55083
Halma,Minnesota,Kittson,48.66,-96.5972,56729
Bemidji,Minnesota,Beltrami,47.483000000000004,-94.8788,56601 56619
South St. Paul,Minnesota,Dakota,44.8877,-93.0411,55075
Hewitt,Minnesota,Todd,46.324,-95.0903,56453
Hatfield,Minnesota,Pipestone,43.9546,-96.1905,56128 56164
Cuyuna,Minnesota,Crow Wing,46.5115,-93.9264,56444 56441
Lake Crystal,Minnesota,Blue Earth,44.1054,-94.2189,56055
Moorhead,Minnesota,Clay,46.8674,-96.74600000000001,56560 56562 56563
Harmony,Minnesota,Fillmore,43.553999999999995,-92.0075,55939
Browns Valley,Minnesota,Traverse,45.5947,-96.8327,56219
Cloquet,Minnesota,Carlton,46.7221,-92.4923,55720
Glenville,Minnesota,Freeborn,43.5738,-93.2817,56036
Waubun,Minnesota,Mahnomen,47.184,-95.9401,56589
Lucan,Minnesota,Redwood,44.41,-95.4134,56255
Sleepy Eye,Minnesota,Brown,44.299,-94.7244,56085
Crosslake,Minnesota,Crow Wing,46.6755,-94.0955,56442
Campbell,Minnesota,Wilkin,46.0975,-96.4057,56522
Biscay,Minnesota,McLeod,44.8262,-94.274,55336
Hills,Minnesota,Rock,43.5275,-96.3591,56138
St. James,Minnesota,Watonwan,43.9832,-94.6249,56081
Woodstock,Minnesota,Pipestone,44.011,-96.0967,56186
Hanley Falls,Minnesota,Yellow Medicine,44.6918,-95.6194,56245
Wright,Minnesota,Carlton,46.6725,-93.0069,55787 55798
Ely,Minnesota,St. Louis,47.9054,-91.8516,55731
Whalan,Minnesota,Fillmore,43.733999999999995,-91.9237,55949
Viking,Minnesota,Marshall,48.2182,-96.4068,56760
Oakdale,Minnesota,Washington,44.9877,-92.9641,55128
Rothsay,Minnesota,Wilkin,46.4735,-96.2845,56579
Parkers Prairie,Minnesota,Otter Tail,46.153,-95.3296,56361
Red Lake Falls,Minnesota,Red Lake,47.8837,-96.2727,56750
Dellwood,Minnesota,Washington,45.0986,-92.9672,55110
Oronoco,Minnesota,Olmsted,44.1598,-92.5401,55960
Plainview,Minnesota,Wabasha,44.1649,-92.1697,55964
Mizpah,Minnesota,Koochiching,47.9209,-94.2132,56660 56661
Hibbing,Minnesota,St. Louis,47.3981,-92.9487,55746
Landfall,Minnesota,Washington,44.9506,-92.9769,55128
Butterfield,Minnesota,Watonwan,43.9586,-94.7939,56120
Aldrich,Minnesota,Wadena,46.3747,-94.9394,56434
Maple Lake,Minnesota,Wright,45.2334,-94.0059,55358
Jeffers,Minnesota,Cottonwood,44.0558,-95.1953,56145
Baudette,Minnesota,Lake of the Woods,48.7119,-94.5924,56623
Duluth,Minnesota,St. Louis,46.7757,-92.1392,55803 55802 55805 55804 55808 55810 55811 55812 55807 55806 55815 55816
Nielsville,Minnesota,Polk,47.5284,-96.8174,56568
Pine Bend,Minnesota,Mahnomen,47.4222,-95.5979,56651
Rice Lake,Minnesota,St. Louis,46.8977,-92.1137,55803
Columbus,Minnesota,Anoka,45.2685,-93.081,55025
Kerkhoven,Minnesota,Swift,45.1924,-95.3201,56252
Winona,Minnesota,Winona,44.0509,-91.6689,55987
Fridley,Minnesota,Anoka,45.0841,-93.2595,55421 55432
Hackensack,Minnesota,Cass,46.9269,-94.5159,56452
Hutchinson,Minnesota,McLeod,44.8856,-94.3768,55350
Palisade,Minnesota,Aitkin,46.7127,-93.4889,56469
Soudan,Minnesota,St. Louis,47.813,-92.2356,55782
Dunnell,Minnesota,Martin,43.5604,-94.7751,56127
Granite Falls,Minnesota,Yellow Medicine,44.8107,-95.5374,56241
Marshall,Minnesota,Lyon,44.4488,-95.7897,56258
Owatonna,Minnesota,Steele,44.0914,-93.2304,55060
Nashwauk,Minnesota,Itasca,47.3805,-93.1666,55769 55775
Halstad,Minnesota,Norman,47.351000000000006,-96.8249,56548
Osakis,Minnesota,Douglas,45.8649,-95.1524,56360
Prinsburg,Minnesota,Kandiyohi,44.9349,-95.18700000000001,56284 56281
New Ulm,Minnesota,Brown,44.3119,-94.46799999999999,56073
Grey Eagle,Minnesota,Todd,45.8245,-94.7491,56336
Cedar Mills,Minnesota,Meeker,44.9431,-94.5197,55350
Northrop,Minnesota,Martin,43.7359,-94.4367,56075 56031
South Haven,Minnesota,Wright,45.2928,-94.2174,55382
Mora,Minnesota,Kanabec,45.8766,-93.2916,55051
Crystal,Minnesota,Hennepin,45.0377,-93.3599,55422 55427 55429 55428
Plymouth,Minnesota,Hennepin,45.0224,-93.4615,55442 55441 55447 55446
Cosmos,Minnesota,Meeker,44.9354,-94.6949,56228
Little Rock,Minnesota,Beltrami,47.8667,-95.10600000000001,56671
Roseville,Minnesota,Ramsey,45.0155,-93.1544,55113
Brownsdale,Minnesota,Mower,43.7401,-92.8679,55918
Norcross,Minnesota,Grant,45.8687,-96.1964,56274
Prior Lake,Minnesota,Scott,44.7251,-93.4409,55372 55379
Gem Lake,Minnesota,Ramsey,45.0579,-93.0405,55110
Battle Lake,Minnesota,Otter Tail,46.2845,-95.7191,56515
Hillman,Minnesota,Morrison,46.0063,-93.8887,56338
Jenkins,Minnesota,Crow Wing,46.6527,-94.3299,56472 56474 56456
New Richland,Minnesota,Waseca,43.8938,-93.4939,56072
Wahkon,Minnesota,Mille Lacs,46.1206,-93.5223,56386
Welcome,Minnesota,Martin,43.6662,-94.6071,56181
Winger,Minnesota,Polk,47.5376,-95.9864,56592
Ponemah,Minnesota,Beltrami,48.0348,-94.8983,56666
Deer Creek,Minnesota,Otter Tail,46.3909,-95.3218,56527
Le Center,Minnesota,Le Sueur,44.3866,-93.7311,56057
Center City,Minnesota,Chisago,45.3941,-92.8141,55012
Dalton,Minnesota,Otter Tail,46.1739,-95.9156,56324
Brook Park,Minnesota,Pine,45.9484,-93.0728,55007
Montevideo,Minnesota,Chippewa,44.9505,-95.7154,56265
Appleton,Minnesota,Swift,45.1997,-96.0225,56208
Edgerton,Minnesota,Pipestone,43.8752,-96.1303,56128
Cook,Minnesota,St. Louis,47.8414,-92.6888,55723
Henriette,Minnesota,Pine,45.8713,-93.1197,55036
Blomkest,Minnesota,Kandiyohi,44.9428,-95.0235,56216
De Graff,Minnesota,Swift,45.2599,-95.4683,56271
Elmdale,Minnesota,Morrison,45.833999999999996,-94.4942,56314
Plummer,Minnesota,Red Lake,47.9152,-96.0416,56748
Bock,Minnesota,Mille Lacs,45.7844,-93.5528,56353 56313
Lake Henry,Minnesota,Stearns,45.4619,-94.7965,56362
Chisholm,Minnesota,St. Louis,47.4877,-92.8788,55719
Clarkfield,Minnesota,Yellow Medicine,44.7907,-95.8079,56223
Emmons,Minnesota,Freeborn,43.5068,-93.4851,56029
Rollingstone,Minnesota,Winona,44.0993,-91.8187,55969
Walnut Grove,Minnesota,Redwood,44.225,-95.4692,56180
Rushford Village,Minnesota,Fillmore,43.8033,-91.7915,55962 55971
Ormsby,Minnesota,Martin,43.8503,-94.6986,56162
Westbrook,Minnesota,Cottonwood,44.0422,-95.4376,56183
Erhard,Minnesota,Otter Tail,46.4836,-96.0965,56534
Northome,Minnesota,Koochiching,47.8748,-94.2675,56661
Solway,Minnesota,Beltrami,47.5211,-95.1303,56678
Easton,Minnesota,Faribault,43.7661,-93.9,56025
Benson,Minnesota,Swift,45.3152,-95.6061,56215
Frazee,Minnesota,Becker,46.7282,-95.7026,56544
Franklin,Minnesota,Renville,44.531000000000006,-94.8853,55333
St. Louis Park,Minnesota,Hennepin,44.9488,-93.3649,55426 55416
Stockton,Minnesota,Winona,44.0271,-91.7697,55987 55988
Taunton,Minnesota,Lyon,44.5942,-96.06299999999999,56291
Dennison,Minnesota,Goodhue,44.4088,-93.0303,55018
Mantorville,Minnesota,Dodge,44.0656,-92.7537,55955
Russell,Minnesota,Lyon,44.3199,-95.9474,56169
Nerstrand,Minnesota,Rice,44.3429,-93.0638,55053
Wabasso,Minnesota,Redwood,44.4025,-95.2554,56293
Wanda,Minnesota,Redwood,44.3148,-95.2131,56294
Lino Lakes,Minnesota,Anoka,45.1679,-93.083,55014 55038
Millville,Minnesota,Wabasha,44.2447,-92.296,55957
Richville,Minnesota,Otter Tail,46.506,-95.6263,56576
Searles,Minnesota,Brown,44.2307,-94.436,56073 56084
Red Lake,Minnesota,Beltrami,47.8707,-95.0052,56671
Kenneth,Minnesota,Rock,43.7543,-96.0725,56147
Lowry,Minnesota,Pope,45.705,-95.51899999999999,56349
Esko,Minnesota,Carlton,46.71,-92.3721,55733
Verndale,Minnesota,Wadena,46.3971,-95.0112,56481
Trimont,Minnesota,Martin,43.7611,-94.7162,56176
Oslo,Minnesota,Marshall,48.1947,-97.1318,56744
Sandstone,Minnesota,Pine,46.1292,-92.8646,55072
Kasson,Minnesota,Dodge,44.0333,-92.7481,55944
Springfield,Minnesota,Brown,44.2373,-94.9814,56087
Elbow Lake,Minnesota,Grant,45.9905,-95.9776,56531
Bethel,Minnesota,Anoka,45.4022,-93.2711,55005
Zimmerman,Minnesota,Sherburne,45.4416,-93.5981,55398
Johnson,Minnesota,Big Stone,45.5723,-96.294,56236 56221
Wood Lake,Minnesota,Yellow Medicine,44.6513,-95.5358,56297
Hilltop,Minnesota,Anoka,45.0536,-93.2501,55421
Littlefork,Minnesota,Koochiching,48.3964,-93.5578,56653
St. Vincent,Minnesota,Kittson,48.9693,-97.2264,56728 56755
Peterson,Minnesota,Fillmore,43.7868,-91.8333,55962
Sturgeon Lake,Minnesota,Pine,46.3863,-92.8241,55783
Silver Bay,Minnesota,Lake,47.294,-91.2779,55614
Windom,Minnesota,Cottonwood,43.8736,-95.1201,56101
Miltona,Minnesota,Douglas,46.0462,-95.2931,56354
La Salle,Minnesota,Watonwan,44.0711,-94.5713,56056
St. Clair,Minnesota,Blue Earth,44.0838,-93.8601,56001 56080
Spring Grove,Minnesota,Houston,43.5607,-91.637,55974
Chisago City,Minnesota,Chisago,45.3474,-92.9116,55013
Hancock,Minnesota,Stevens,45.4977,-95.795,56244
Swanville,Minnesota,Morrison,45.9168,-94.6383,56382
Revere,Minnesota,Redwood,44.2215,-95.3611,56166
Nashua,Minnesota,Wilkin,46.0377,-96.3059,56565
Winsted,Minnesota,McLeod,44.9573,-94.0499,55395
Pillager,Minnesota,Cass,46.3295,-94.4796,56473
Myrtle,Minnesota,Freeborn,43.5632,-93.163,56036
Kerrick,Minnesota,Pine,46.3386,-92.5843,55712 55756
Jackson,Minnesota,Jackson,43.6288,-94.9886,56143
Minnesota Lake,Minnesota,Faribault,43.8409,-93.8279,56068
Kent,Minnesota,Wilkin,46.4377,-96.6834,56553
Nowthen,Minnesota,Anoka,45.3421,-93.4495,55303 55330
Waite Park,Minnesota,Stearns,45.5313,-94.2528,56387 56301 56388 56399
Otsego,Minnesota,Wright,45.266000000000005,-93.62,55301 55330 55362
Orr,Minnesota,St. Louis,48.0594,-92.8248,55771
Brooks,Minnesota,Red Lake,47.8165,-96.0036,56715
Excelsior,Minnesota,Hennepin,44.9014,-93.5665,55331
Pine Point,Minnesota,Becker,46.9889,-95.3883,56575
Strathcona,Minnesota,Roseau,48.5537,-96.167,56759
St. Hilaire,Minnesota,Pennington,48.0135,-96.2137,56754
Ottertail,Minnesota,Otter Tail,46.4267,-95.5638,56571
North St. Paul,Minnesota,Ramsey,45.0137,-92.9995,55109
Beaver Creek,Minnesota,Rock,43.6124,-96.3624,56116
Cottage Grove,Minnesota,Washington,44.8161,-92.9274,55016 55033
Deephaven,Minnesota,Hennepin,44.9293,-93.5239,55331 55391
White Earth,Minnesota,Becker,47.0977,-95.8445,56591 56589 56569
Cass Lake,Minnesota,Cass,47.3788,-94.5991,56633
Williams,Minnesota,Lake of the Woods,48.768,-94.9533,56686
Ashby,Minnesota,Grant,46.0931,-95.8157,56309
Spring Lake Park,Minnesota,Anoka,45.1161,-93.2451,55432
Bloomington,Minnesota,Hennepin,44.8306,-93.3151,55425 55420 55431 55437 55438
Isanti,Minnesota,Isanti,45.4929,-93.2414,55040
Greenwood,Minnesota,Hennepin,44.911,-93.5517,55331
Waconia,Minnesota,Carver,44.8413,-93.7926,55387
Clarks Grove,Minnesota,Freeborn,43.7618,-93.329,56016
Meire Grove,Minnesota,Stearns,45.6263,-94.8693,56352
Calumet,Minnesota,Itasca,47.3198,-93.2667,55709 55764 55716
Preston,Minnesota,Fillmore,43.6726,-92.0828,55965
Warsaw,Minnesota,Rice,44.2574,-93.3774,55021 55087
Canton,Minnesota,Fillmore,43.5298,-91.9299,55922
Clearwater,Minnesota,Wright,45.4102,-94.0446,55320
Mayer,Minnesota,Carver,44.8868,-93.8902,55360
Spring Valley,Minnesota,Fillmore,43.6888,-92.3897,55975
Fergus Falls,Minnesota,Otter Tail,46.2854,-96.0759,56537 56538
Ranier,Minnesota,Koochiching,48.6066,-93.3531,56668 56649
Mendota,Minnesota,Dakota,44.8876,-93.1609,55150
Pipestone,Minnesota,Pipestone,43.9958,-96.3117,56164
Tracy,Minnesota,Lyon,44.2389,-95.615,56175
Boy River,Minnesota,Cass,47.1669,-94.1234,56672
Scandia,Minnesota,Washington,45.254,-92.8278,55073 55047
Madison,Minnesota,Lac qui Parle,45.0127,-96.1889,56256
Ivanhoe,Minnesota,Lincoln,44.4651,-96.25200000000001,56142
Sherburn,Minnesota,Martin,43.6547,-94.7273,56171
Lansing,Minnesota,Mower,43.7476,-92.9658,55950 55912
Woodbury,Minnesota,Washington,44.9056,-92.92299999999999,55129 55125
Luverne,Minnesota,Rock,43.6533,-96.2146,56156
Bagley,Minnesota,Clearwater,47.5239,-95.4041,56621
Menahga,Minnesota,Wadena,46.7471,-95.1012,56464
Skyline,Minnesota,Blue Earth,44.1408,-94.03399999999999,56001
Shoreview,Minnesota,Ramsey,45.0842,-93.1358,55126
Cologne,Minnesota,Carver,44.7695,-93.7931,55322
Robbinsdale,Minnesota,Hennepin,45.0261,-93.3332,55422
Dexter,Minnesota,Mower,43.7196,-92.7019,55926
Lake Bronson,Minnesota,Kittson,48.7322,-96.664,56734
Mounds View,Minnesota,Ramsey,45.1072,-93.2078,55112
Marietta,Minnesota,Lac qui Parle,45.0105,-96.419,56257
Lester Prairie,Minnesota,McLeod,44.8829,-94.0375,55354
Bricelyn,Minnesota,Faribault,43.5607,-93.81299999999999,56014
Hazel Run,Minnesota,Yellow Medicine,44.7484,-95.7165,56241
Milaca,Minnesota,Mille Lacs,45.7573,-93.6522,56353
Barry,Minnesota,Big Stone,45.5582,-96.5604,56210 56240
Breckenridge,Minnesota,Wilkin,46.2662,-96.585,56520
Odessa,Minnesota,Big Stone,45.2622,-96.3335,56276
Clements,Minnesota,Redwood,44.3801,-95.0548,56224
Mound,Minnesota,Hennepin,44.9336,-93.6608,55364
Elgin,Minnesota,Wabasha,44.1257,-92.2471,55932
Sobieski,Minnesota,Morrison,45.923,-94.48200000000001,56345
Lakeville,Minnesota,Dakota,44.6776,-93.2521,55044
McGregor,Minnesota,Aitkin,46.6087,-93.306,55760
Centerville,Minnesota,Anoka,45.163999999999994,-93.054,55038
Nett Lake,Minnesota,St. Louis,48.1146,-93.0811,55771 55772
Garvin,Minnesota,Lyon,44.2142,-95.7607,56132
Beaver Bay,Minnesota,Lake,47.2561,-91.3061,55614 55601
Woodland,Minnesota,Hennepin,44.9503,-93.5139,55391
Kandiyohi,Minnesota,Kandiyohi,45.1315,-94.9331,56251
Isle,Minnesota,Mille Lacs,46.1398,-93.4597,56342 56386
Belle Plaine,Minnesota,Scott,44.6189,-93.7644,56011
Goodridge,Minnesota,Pennington,48.1442,-95.8039,56725
Faribault,Minnesota,Rice,44.2985,-93.2787,55021
Lewisville,Minnesota,Watonwan,43.9241,-94.434,56060
Harris,Minnesota,Chisago,45.5976,-92.9869,55069 55032
Bovey,Minnesota,Itasca,47.2962,-93.4036,55786 55709
Chaska,Minnesota,Carver,44.8164,-93.6092,55318
Vineland,Minnesota,Mille Lacs,46.1832,-93.7823,56359
Elysian,Minnesota,Le Sueur,44.2067,-93.6765,56028
Stanchfield,Minnesota,Isanti,45.665,-93.1815,55080
Erskine,Minnesota,Polk,47.6648,-96.0125,56535
West St. Paul,Minnesota,Dakota,44.9018,-93.0858,55118
Villard,Minnesota,Pope,45.7141,-95.2692,56385
Spring Park,Minnesota,Hennepin,44.9361,-93.6326,55384
Rushmore,Minnesota,Nobles,43.6197,-95.79899999999999,56168
Delhi,Minnesota,Redwood,44.598,-95.2134,56283
Virginia,Minnesota,St. Louis,47.5169,-92.5128,55792 55777
Rose Creek,Minnesota,Mower,43.6046,-92.8297,55970
Greenbush,Minnesota,Roseau,48.701,-96.1835,56726
Adams,Minnesota,Mower,43.5654,-92.719,55909
Kennedy,Minnesota,Kittson,48.6429,-96.9106,56733
Grove City,Minnesota,Meeker,45.148,-94.6815,56243
Coon Rapids,Minnesota,Anoka,45.1755,-93.3095,55433 55448
Pine Island,Minnesota,Goodhue,44.196999999999996,-92.6164,55963
Tower,Minnesota,St. Louis,47.8103,-92.2832,55790
Beltrami,Minnesota,Polk,47.5425,-96.5271,56517
The Ranch,Minnesota,Mahnomen,47.3198,-95.6952,56557
Glenwood,Minnesota,Pope,45.6517,-95.3643,56334
Turtle River,Minnesota,Beltrami,47.5882,-94.7581,56601
Danube,Minnesota,Renville,44.791000000000004,-95.1029,56230
Fish Lake,Minnesota,Jackson,43.8404,-95.0477,56101
Good Thunder,Minnesota,Blue Earth,44.0067,-94.0703,56037
Porter,Minnesota,Yellow Medicine,44.641999999999996,-96.1693,56280
Forada,Minnesota,Douglas,45.7884,-95.3567,56308
Roy Lake,Minnesota,Clearwater,47.3176,-95.5428,56557
Dumont,Minnesota,Traverse,45.7174,-96.4231,56236
International Falls,Minnesota,Koochiching,48.5884,-93.4083,56649 56679
Brookston,Minnesota,St. Louis,46.8654,-92.6028,55711
Hopkins,Minnesota,Hennepin,44.9261,-93.4056,55305 55343
Warroad,Minnesota,Roseau,48.9169,-95.3272,56763
Zumbrota,Minnesota,Goodhue,44.295,-92.6734,55992
Funkley,Minnesota,Beltrami,47.786,-94.4266,56630
Evan,Minnesota,Brown,44.3549,-94.8361,56266 56085
Backus,Minnesota,Cass,46.8207,-94.5148,56435
Cambridge,Minnesota,Isanti,45.5612,-93.2283,55008
Fertile,Minnesota,Polk,47.5339,-96.2893,56540
Onamia,Minnesota,Mille Lacs,46.07,-93.6676,56359
St. Michael,Minnesota,Wright,45.2014,-93.69200000000001,55313 55376
Gary,Minnesota,Norman,47.3725,-96.2656,56545
Royalton,Minnesota,Morrison,45.8302,-94.2931,56373
Goodhue,Minnesota,Goodhue,44.4007,-92.6255,55027
Shelly,Minnesota,Norman,47.4583,-96.8198,56581
Henning,Minnesota,Otter Tail,46.3233,-95.4424,56551
Lindstrom,Minnesota,Chisago,45.3871,-92.8477,55045
Madison Lake,Minnesota,Blue Earth,44.2044,-93.8161,56063
Vergas,Minnesota,Otter Tail,46.6549,-95.8038,56587
Grand Meadow,Minnesota,Mower,43.7058,-92.5705,55936
Carver,Minnesota,Carver,44.7598,-93.6302,55315
Gonvick,Minnesota,Clearwater,47.7391,-95.5125,56644
Lutsen,Minnesota,Cook,47.6715,-90.6885,55612
Minneapolis,Minnesota,Hennepin,44.9635,-93.2678,55403 55409 55408 55407 55406 55405 55404 55402 55401 55430 55454 55455 55418 55419 55410 55411 55412 55413 55414 55415 55416 55417 55440 55458 55459 55460 55467 55470 55472 55474 55478 55479 55480 55483 55484 55485 55486 55487 55488
Bigfork,Minnesota,Itasca,47.7473,-93.6525,56628
Randolph,Minnesota,Dakota,44.526,-93.0198,55009 55065
Effie,Minnesota,Itasca,47.8412,-93.6377,56639
Middle River,Minnesota,Marshall,48.4349,-96.1617,56737
Grand Marais,Minnesota,Cook,47.7586,-90.3443,55604
Walker,Minnesota,Cass,47.0891,-94.5853,56484
Gibbon,Minnesota,Sibley,44.5333,-94.5242,55335
Buffalo,Minnesota,Wright,45.1794,-93.8644,55313
Shafer,Minnesota,Chisago,45.3901,-92.7531,55074
Merrifield,Minnesota,Crow Wing,46.4673,-94.1746,56468 56465
Babbitt,Minnesota,St. Louis,47.6445,-91.9458,55706
Nelson,Minnesota,Douglas,45.8865,-95.2648,56355
Le Sueur,Minnesota,Le Sueur,44.4704,-93.9025,56058
Rushford,Minnesota,Fillmore,43.8131,-91.7535,55971
Emily,Minnesota,Crow Wing,46.7602,-93.9665,56447
Conger,Minnesota,Freeborn,43.6153,-93.5281,56009 56020
Farmington,Minnesota,Dakota,44.6572,-93.1687,55024
Wyoming,Minnesota,Chisago,45.3365,-92.9766,55079 55092 55013 55025
Felton,Minnesota,Clay,47.0749,-96.5058,56536
Alberta,Minnesota,Stevens,45.5749,-96.0505,56207
Waverly,Minnesota,Wright,45.065,-93.9663,55390
Osseo,Minnesota,Hennepin,45.1179,-93.3992,55369 55569
Leonidas,Minnesota,St. Louis,47.4681,-92.5679,55734
Lake Benton,Minnesota,Lincoln,44.2644,-96.2918,56149
Lakefield,Minnesota,Jackson,43.678000000000004,-95.1695,56150
Becker,Minnesota,Sherburne,45.3814,-93.8737,55308
La Crescent,Minnesota,Houston,43.8299,-91.3042,55947
Cottonwood,Minnesota,Lyon,44.6105,-95.6721,56229
North Oaks,Minnesota,Ramsey,45.1002,-93.0881,55127
Dodge Center,Minnesota,Dodge,44.0289,-92.8508,55927
Magnolia,Minnesota,Rock,43.6441,-96.0752,56158
Racine,Minnesota,Mower,43.7755,-92.48100000000001,55967
