opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
1086,0.296296296,0.635705364,0.58821752,0.689884078,0.579757548,0.579755641,0.531180323,0.530974288,0.165948276,0.455937635,0.42631972799999995,0.523609654,0.209702639,0.30503421399999997,0.499390158,0.591821245,0.533193681,0.41239892200000006,0.46662545,0.7,0.123401839,0.951319315,0.175322287,0.9075342470000001,0.161973219,0.0,0.187246964,0.280908174,0.70941393,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1087,0.319688109,0.687713018,0.765359351,0.854386135,0.501672098,0.528558875,0.513688904,0.592644826,0.40840517200000004,0.462606251,0.437442024,0.540398741,0.398394304,0.44115415799999996,0.7085004290000001,0.428199082,0.519674669,0.508086253,0.66549269,0.5,0.328136292,0.817568292,0.34988687700000004,0.8304794520000001,0.25064923699999997,0.003816794,0.502024291,0.45868867700000004,0.47907395700000005,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1088,0.34502924,0.473671547,0.46874681100000004,0.597515593,0.443183989,0.444817788,0.386399101,0.5239976239999999,0.26077586199999997,0.368872629,0.47134297299999994,0.606505771,0.319868631,0.400803562,0.6440846729999999,0.526717611,0.479004975,0.568733154,0.346391061,0.5,0.22221181899999998,0.35925996200000004,0.35737090299999996,0.9075342470000001,0.472353336,0.0,0.8572874490000001,0.35080024,0.504557637,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1089,0.159844055,0.513582199,0.5347854999999999,0.54882548,0.661364113,0.668124776,0.647082247,0.536973852,0.26077586199999997,0.44922720899999996,0.45730095600000004,0.440713536,0.36280646,0.333156881,0.561049166,0.503528616,0.495746201,0.466307278,0.439204789,0.7,0.23944622,0.420898722,0.385410869,0.7093933459999999,0.330160622,0.0,0.8603238870000001,0.282141129,0.6235599270000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1090,0.24951267100000002,0.45326315,0.436587303,0.458400834,0.701796265,0.710426153,0.6865054909999999,0.526902317,0.304956897,0.401037937,0.43927520700000006,0.505771249,0.37728174700000006,0.409567575,0.650424,0.45581175,0.517454223,0.5336927220000001,0.5068466970000001,0.7,0.22221181899999998,0.649507983,0.40470004600000004,0.581184529,0.31613745,0.007633588,0.7246963559999999,0.389093124,0.535148249,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1091,0.282651072,0.585328423,0.571828476,0.5214591829999999,0.533236606,0.513195933,0.46753443299999997,0.5079044079999999,0.243534483,0.475820116,0.39356390399999996,0.528856243,0.342448168,0.438366529,0.6414980779999999,0.49958059299999996,0.573421104,0.630727763,0.304134344,0.4,0.0,0.424034179,0.202660068,1.0,0.0,0.0,0.928137652,0.371886525,0.5784212329999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1092,0.175438596,0.494544482,0.478486836,0.507893988,0.657011484,0.670110972,0.6481595520000001,0.5748420120000001,0.390086207,0.43908202,0.446551265,0.461699895,0.404646889,0.428830841,0.663772085,0.43116980200000005,0.5086638139999999,0.505390836,0.50576735,0.7,0.263116599,0.6249451739999999,0.36465533,0.8304794520000001,0.330160622,0.0,0.7520242909999999,0.477760972,0.45580918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1093,0.175438596,0.5639483679999999,0.46624182299999994,0.564728884,0.465215696,0.465553761,0.428656569,0.5748420120000001,0.390086207,0.43908202,0.446551265,0.461699895,0.404646889,0.428830841,0.663772085,0.43116980200000005,0.5086638139999999,0.505390836,0.50576735,0.5,0.263116599,0.6249451739999999,0.36465533,0.8304794520000001,0.330160622,0.0,0.7520242909999999,0.477760972,0.45580918,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1094,0.29239766100000003,0.503212801,0.5671348829999999,0.6580082279999999,0.41375893799999997,0.41787314,0.350545701,0.45639930799999995,0.17456896600000002,0.43567880700000006,0.47134297299999994,0.524658972,0.267027377,0.33134740100000004,0.545656414,0.5254508960000001,0.479004975,0.57277628,0.30632162399999996,0.5,0.23944622,0.379265788,0.391993111,1.0,0.42556643,0.011450382,0.854251012,0.26644097899999997,0.45580918,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1095,0.319688109,0.6637726820000001,0.5215346160000001,0.670995886,0.326612382,0.344307142,0.297958779,0.520683031,0.155172414,0.383287789,0.441102669,0.565582371,0.32441716,0.403184769,0.5856865410000001,0.490270634,0.515242971,0.653638814,0.41735999799999995,0.5,0.07824930599999999,0.199669336,0.326119733,0.7093933459999999,0.161973219,0.007633588,0.9443319840000001,0.32300292399999997,0.527822414,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1097,0.17933723199999999,0.330664453,0.365407349,0.372273815,0.5975949110000001,0.608818912,0.5711591779999999,0.564228716,0.331896552,0.383287789,0.42631972799999995,0.47534102799999994,0.373613852,0.38995072299999994,0.597062384,0.553991056,0.533193681,0.5296495960000001,0.418415252,0.7,0.19369967,0.50607258,0.42846719,0.7093933459999999,0.25064923699999997,0.003816794,0.834008097,0.37432233,0.496330025,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1098,0.081871345,0.527313067,0.48319743600000004,0.502243095,0.584681606,0.5939090810000001,0.549526045,0.580413321,0.35021551700000003,0.297617323,0.422563984,0.411332634,0.299188185,0.287009405,0.5291329379999999,0.5503364470000001,0.537776235,0.32884097,0.33359006,0.7,0.136694484,0.7490035429999999,0.300085773,0.7652792409999999,0.25064923699999997,0.0,0.646761134,0.233001423,0.413781485,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1099,0.175438596,0.330664453,0.380891011,0.351623726,0.45997542700000005,0.466231998,0.414413221,0.5748420120000001,0.390086207,0.43908202,0.446551265,0.461699895,0.404646889,0.428830841,0.663772085,0.43116980200000005,0.5086638139999999,0.505390836,0.50576735,0.7,0.263116599,0.6249451739999999,0.36465533,0.8304794520000001,0.330160622,0.0,0.7520242909999999,0.477760972,0.45580918,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1100,0.17738791399999998,0.265166517,0.305731339,0.372273815,0.534768564,0.544410318,0.51006422,0.578790118,0.21982758600000002,0.47909824799999995,0.422563984,0.48478489,0.33987107299999997,0.423187606,0.566560411,0.48217777,0.537776235,0.601078167,0.39824061200000005,0.7,0.328136292,0.24654435600000002,0.47540806,0.124143836,0.36214669,0.003816794,0.80465587,0.401968902,0.440812187,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1101,0.319688109,0.513582199,0.513582199,0.5342907570000001,0.6809819970000001,0.683592117,0.657122369,0.592644826,0.40840517200000004,0.462606251,0.437442024,0.540398741,0.398394304,0.44115415799999996,0.7085004290000001,0.428199082,0.519674669,0.508086253,0.66549269,0.7,0.328136292,0.817568292,0.34988687700000004,0.8304794520000001,0.25064923699999997,0.003816794,0.502024291,0.45868867700000004,0.47907395700000005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1102,0.081871345,0.436587303,0.39880857399999997,0.502243095,0.473374853,0.48190822299999997,0.43793492700000003,0.580413321,0.35021551700000003,0.297617323,0.422563984,0.411332634,0.299188185,0.287009405,0.5291329379999999,0.5503364470000001,0.537776235,0.32884097,0.33359006,0.5,0.136694484,0.7490035429999999,0.300085773,0.7652792409999999,0.25064923699999997,0.0,0.646761134,0.233001423,0.413781485,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1103,0.319688109,0.66275779,0.660713632,0.762972687,0.467717437,0.462078375,0.423653956,0.592644826,0.40840517200000004,0.462606251,0.437442024,0.540398741,0.398394304,0.44115415799999996,0.7085004290000001,0.428199082,0.519674669,0.508086253,0.66549269,0.5,0.328136292,0.817568292,0.34988687700000004,0.8304794520000001,0.25064923699999997,0.003816794,0.502024291,0.45868867700000004,0.47907395700000005,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1105,0.286549708,0.6895186870000001,0.728122998,0.76201765,0.36892627100000003,0.474586484,0.42830784299999997,0.5599858560000001,0.268318966,0.49533997799999996,0.43005100399999996,0.46589716700000006,0.335951316,0.386494272,0.629475745,0.464264506,0.528649554,0.43665768200000005,0.496850756,0.4,0.136694484,0.82951158,0.434099345,0.7652792409999999,0.220926433,0.0,0.488866397,0.37866871,0.620951357,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1106,0.306042885,0.424711506,0.380891011,0.558043194,0.433556757,0.44034902200000003,0.36918204600000004,0.39582713799999997,0.155172414,0.383287789,0.433758284,0.52570829,0.26423551100000003,0.38070198299999997,0.588995884,0.604374698,0.524143375,0.576819407,0.29265690699999997,0.7,0.042400334000000005,0.290910699,0.215367003,0.7652792409999999,0.066208191,0.0,0.9514170040000001,0.24941145899999997,0.633746921,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1108,0.14619883,0.445085611,0.402220914,0.421242877,0.689013379,0.706042671,0.691976866,0.586306786,0.49137931,0.379702159,0.462604654,0.352570829,0.444612034,0.38550260299999994,0.67858962,0.450108017,0.48940482799999996,0.43530997299999996,0.642612506,0.7,0.344558971,0.450391018,0.42846719,0.547945205,0.42556643,0.0,0.80465587,0.49129584600000004,0.487841177,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1109,0.319688109,0.215216866,0.238046284,0.23572477,0.554359129,0.555316897,0.518271112,0.592644826,0.40840517200000004,0.462606251,0.437442024,0.540398741,0.398394304,0.44115415799999996,0.7085004290000001,0.428199082,0.519674669,0.508086253,0.66549269,0.7,0.328136292,0.817568292,0.34988687700000004,0.8304794520000001,0.25064923699999997,0.003816794,0.502024291,0.45868867700000004,0.47907395700000005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1110,0.317738791,0.554097624,0.603453633,0.67791551,0.619489537,0.62170155,0.5831855979999999,0.571627875,0.18965517199999998,0.442474445,0.448356373,0.48478489,0.324396782,0.34489037100000003,0.580629446,0.519080172,0.506488774,0.5525606470000001,0.553917667,0.7,0.449190734,0.514454785,0.489418815,0.491438356,0.557262834,0.0,0.700404858,0.342983562,0.504557637,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1111,0.189083821,0.660713632,0.684975983,0.628006879,0.415504424,0.44305855899999996,0.386399101,0.713579838,0.10991379300000001,0.736748585,0.46786256200000004,0.476390346,0.547099919,0.487244392,0.700638275,0.413101259,0.48313985600000003,0.582210243,0.563693578,0.4,0.424313513,0.181499611,0.36465533,0.7093933459999999,0.725150264,0.003816794,0.7307692309999999,0.595395848,0.516442983,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1113,0.24951267100000002,0.6983279929999999,0.72124372,0.739971521,0.6180769939999999,0.624959751,0.566623718,0.5949800160000001,0.145474138,0.619970503,0.46960522600000004,0.51521511,0.46332594,0.447083495,0.67187177,0.606634123,0.481068273,0.518867925,0.6444903129999999,0.5,0.38340873299999995,0.6803959820000001,0.47540806,0.618578767,0.505077815,0.007633588,0.6174089070000001,0.57680158,0.5874857029999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1116,0.356725146,0.436587303,0.38823676700000004,0.41718591899999996,0.502893916,0.509027661,0.45754795299999995,0.7462056779999999,0.5237068970000001,0.492111289,0.441102669,0.40818468,0.746909872,0.595592162,0.826140282,0.40694301299999996,0.515242971,0.539083558,0.5652136839999999,0.7,0.6629545689999999,0.526452887,0.439617711,0.7652792409999999,0.701241065,0.007633588,0.53340081,0.777123833,0.51253961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1117,0.189083821,0.33988623100000004,0.321032687,0.32900411399999996,0.6750780009999999,0.6912883209999999,0.6744898840000001,0.724506068,0.18857758600000002,0.6731471370000001,0.43005100399999996,0.505771249,0.596889805,0.5007430970000001,0.7374600109999999,0.44144546,0.528649554,0.46091644200000004,0.472146095,0.7,0.598281525,0.279128886,0.465651672,0.581184529,0.9036068159999999,0.007633588,0.44433198399999996,0.6429819489999999,0.584498228,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1118,0.212475634,0.6637726820000001,0.6840559009999999,0.6594869010000001,0.525279218,0.502910733,0.45754795299999995,0.642046562,0.20474137899999997,0.611327311,0.45373912,0.5487932839999999,0.48305183399999996,0.514220965,0.747426123,0.447234973,0.500016922,0.5876010779999999,0.688547198,0.5,0.492152125,0.466342806,0.41684203799999997,0.467221135,0.647270529,0.007633588,0.679149798,0.586772754,0.620951357,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1120,0.222222222,0.45057145,0.24515115199999998,0.413058401,0.339003877,0.32510635,0.25078352800000003,0.819873173,0.752155172,0.34316928,0.444740646,0.400839454,0.7997354740000001,0.593104275,0.8426941590000001,0.465661613,0.510847823,0.38948787100000004,0.551604298,0.7,0.704681797,0.492861841,0.571392337,0.660958904,0.385103615,0.019083969,0.597165992,0.7705157690000001,0.549223934,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1122,0.380116959,0.294895127,0.294895127,0.260729592,0.598307116,0.60615617,0.573310261,0.747415664,0.298491379,0.570043041,0.462604654,0.767051417,0.659514078,0.642016949,0.84950587,0.51393813,0.48940482799999996,0.617250674,0.470769916,0.7,0.7001439359999999,0.260168196,0.550370441,0.618578767,0.739019257,0.003816794,0.5293522270000001,0.704126655,0.535148249,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1124,0.55165692,0.63104542,0.618937294,0.695015658,0.484918226,0.49391681299999995,0.43340894399999996,0.517617184,0.618534483,0.36159158399999997,0.435603068,0.794333683,0.76540932,0.630760844,0.869258126,0.384808007,0.521904367,0.649595687,0.28126369100000004,0.4,0.412779348,0.20821594,0.378666085,0.581184529,0.161973219,0.0,0.887651822,0.7351029729999999,0.4303255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1125,0.228070175,0.361357155,0.34435399899999997,0.40458156,0.639813169,0.656544064,0.644854519,0.695820732,0.21551724100000003,0.6758740409999999,0.462604654,0.5194123820000001,0.562818131,0.527578645,0.74332708,0.450108017,0.48940482799999996,0.5161725070000001,0.802694767,0.7,0.489333206,0.424034179,0.48015861200000004,0.547945205,0.754714605,0.011450382,0.61437247,0.6326212410000001,0.628701936,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1127,0.36452241700000004,0.412146881,0.34873150299999994,0.322995532,0.516996516,0.518995862,0.467070882,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.8173616229999999,0.674924248,0.8794255390000001,0.34094103600000003,0.458817026,0.489218329,0.851158201,0.7,0.828149713,0.40107502,0.49393379200000004,0.7093933459999999,0.540050334,0.015267176,0.465587045,0.8068250779999999,0.496330025,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1131,0.356725146,0.0,0.31605134,0.0,0.30369982,0.287197007,0.246147111,0.7462056779999999,0.5237068970000001,0.492111289,0.441102669,0.40818468,0.746909872,0.595592162,0.826140282,0.40694301299999996,0.515242971,0.539083558,0.5652136839999999,0.7,0.6629545689999999,0.526452887,0.439617711,0.7652792409999999,0.701241065,0.007633588,0.53340081,0.777123833,0.51253961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1132,0.41130604299999995,0.395341635,0.430730756,0.425231649,0.492120049,0.504213174,0.44375164200000006,0.619883813,0.464439655,0.418498511,0.47134297299999994,0.567681007,0.683680159,0.662096155,0.8678353740000001,0.425212434,0.479004975,0.634770889,0.43134963600000004,0.7,0.596499462,0.3277542,0.567999128,0.8304794520000001,0.476206115,0.003816794,0.7125506070000001,0.7170159779999999,0.487841177,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1133,0.46588694,0.294895127,0.305731339,0.32900411399999996,0.57705751,0.598191871,0.554561173,0.632003264,0.512931034,0.469233575,0.455522673,0.686253935,0.737525388,0.7005709240000001,0.8938639820000001,0.42220959700000005,0.497877213,0.687331536,0.60306328,0.7,0.549035457,0.171813107,0.450330843,0.7652792409999999,0.368084662,0.003816794,0.8117408909999999,0.7956429770000001,0.542278705,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1134,0.35477582799999996,0.373287456,0.33988623100000004,0.461815659,0.44800202,0.470190846,0.405960747,0.694236497,0.24784482800000002,0.5271022329999999,0.444740646,0.532004197,0.543851102,0.526551853,0.755406791,0.46146037,0.510847823,0.505390836,0.5827266329999999,0.7,0.7448242690000001,0.674558746,0.574743911,0.7093933459999999,0.551654777,0.038167939,0.379554656,0.627335534,0.657635681,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1137,0.30019493199999997,0.335324398,0.34435399899999997,0.303999292,0.724003297,0.7327658909999999,0.7238669609999999,0.747078131,0.410560345,0.5457167789999999,0.46436231899999997,0.492130115,0.7089853979999999,0.574382231,0.802621657,0.423713055,0.48730808299999995,0.574123989,0.563802757,0.7,0.754090754,0.290910699,0.47540806,0.7652792409999999,0.643358014,0.015267176,0.54757085,0.7351029729999999,0.5722029000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1139,0.286549708,0.310952774,0.330664453,0.28334920399999997,0.729511305,0.743373565,0.734260032,0.792793848,0.295258621,0.58497089,0.45907401700000006,0.370409234,0.658839617,0.504183334,0.746612266,0.414629917,0.493623835,0.47439353100000003,0.6706877920000001,0.7,0.617032613,0.5735161120000001,0.47540806,0.44520547899999996,0.6932797690000001,0.034351145,0.519230769,0.696564922,0.593362341,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1140,0.304093567,0.408888488,0.402220914,0.39579069200000006,0.6901798729999999,0.709748974,0.681505997,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.48114942200000005,0.749850182,0.40848919100000003,0.48940482799999996,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.41083850299999997,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1142,0.19103313800000002,0.412146881,0.418520254,0.451420145,0.6901798729999999,0.696284336,0.6745160729999999,0.67917762,0.095905172,0.700108498,0.455522673,0.441762854,0.452112852,0.384416724,0.5906324820000001,0.533014821,0.497877213,0.438005391,0.602358529,0.7,0.39645278700000003,0.591560385,0.470573423,0.581184529,0.7495905270000001,0.007633588,0.568825911,0.505763611,0.701774088,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1143,0.134502924,0.207039327,0.19854101899999999,0.152328809,0.659185072,0.67574726,0.646977341,0.6831702140000001,0.502155172,0.36159158399999997,0.49517743700000005,0.352570829,0.7049699620000001,0.44932783200000004,0.73575522,0.48623751299999995,0.45096179299999994,0.35714285700000004,0.492000944,0.7,0.438853121,0.25346273,0.41684203799999997,0.660958904,0.37955719,0.0,0.8451417,0.6242825670000001,0.45580918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1146,0.200779727,0.402220914,0.380891011,0.42915448700000003,0.670698091,0.677175869,0.665110058,0.6527115,0.370689655,0.428839746,0.455522673,0.41657922399999997,0.5367729920000001,0.41844247700000003,0.680785065,0.447234973,0.497877213,0.420485175,0.539145179,0.7,0.40475931200000004,0.23939911100000003,0.502745841,0.581184529,0.443599255,0.007633588,0.820850202,0.547440692,0.593362341,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1147,0.212475634,0.424711506,0.38823676700000004,0.425231649,0.688402052,0.697099975,0.683361078,0.711502262,0.198275862,0.608430667,0.45373912,0.442812172,0.456989355,0.41478658399999996,0.66020951,0.47809087,0.500016922,0.494609164,0.705812577,0.7,0.623492973,0.47390115200000005,0.45553385399999996,0.467221135,0.720836446,0.003816794,0.560728745,0.531236763,0.666623965,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1149,0.113060429,0.45592182200000003,0.445085611,0.50508536,0.630662999,0.6446432120000001,0.623389954,0.609194559,0.5161637929999999,0.313017724,0.424444944,0.34207765,0.575433359,0.287484262,0.597062384,0.487584819,0.535480124,0.261455526,0.437732009,0.7,0.263116599,0.279128886,0.578054859,0.321917808,0.505077815,0.007633588,0.7914979759999999,0.37722530600000004,0.72760981,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1151,0.286549708,0.330664453,0.289266783,0.322995532,0.71862646,0.7274235640000001,0.709697499,0.7048993170000001,0.451508621,0.52082474,0.476527132,0.441762854,0.681093079,0.573787549,0.8082712740000001,0.388028195,0.47286430700000004,0.543126685,0.840921549,0.7,0.669580601,0.436143431,0.49393379200000004,0.7093933459999999,0.498163625,0.015267176,0.642712551,0.715402718,0.555993315,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1154,0.36452241700000004,0.39880857399999997,0.380891011,0.436810838,0.724345936,0.7280341229999999,0.71238958,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.8173616229999999,0.674924248,0.8794255390000001,0.34094103600000003,0.458817026,0.489218329,0.851158201,0.7,0.828149713,0.40107502,0.49393379200000004,0.7093933459999999,0.540050334,0.015267176,0.465587045,0.8068250779999999,0.496330025,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1155,0.32748538,0.325902085,0.325902085,0.356957126,0.7146422090000001,0.725705767,0.706721901,0.7391358990000001,0.418103448,0.5879316370000001,0.479959401,0.554039874,0.754272339,0.6763260940000001,0.878519979,0.383190319,0.46881106,0.6361185979999999,0.790761603,0.7,0.8320803640000001,0.302088044,0.49393379200000004,0.618578767,0.707434067,0.015267176,0.399797571,0.791012006,0.535148249,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1156,0.27290448300000003,0.310952774,0.395341635,0.356957126,0.6233507229999999,0.6290845,0.6040062420000001,0.744391548,0.255387931,0.432264739,0.41688341799999995,0.492130115,0.592665847,0.529259602,0.729684645,0.381567503,0.5447231929999999,0.49595687299999996,0.458698396,0.7,0.4423503,0.232011608,0.542987564,0.660958904,0.667767944,0.003816794,0.7206477729999999,0.641029639,0.46535934700000003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1157,0.288499025,0.408888488,0.373287456,0.400226827,0.6343438029999999,0.636685005,0.608674078,0.7045522009999999,0.228448276,0.530227226,0.433758284,0.499475341,0.518821834,0.475858692,0.72071807,0.467055445,0.524143375,0.5889487870000001,0.539924968,0.7,0.438853121,0.24654435600000002,0.450330843,0.618578767,0.551654777,0.007633588,0.79048583,0.561198402,0.643559996,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1161,0.298245614,0.67269894,0.6226413000000001,0.593656544,0.541525555,0.5429253239999999,0.498612589,0.8120898940000001,0.155172414,0.7418819729999999,0.466114941,0.611752361,0.602222396,0.534108852,0.741666325,0.47397626200000004,0.485219776,0.561994609,0.5389917329999999,0.4,0.623492973,0.350713358,0.37175053,0.581184529,0.866574112,0.007633588,0.480769231,0.657320068,0.549223934,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1163,0.30994152,0.6007619329999999,0.421637992,0.571231381,0.366889843,0.330331108,0.376688132,0.70655125,0.338362069,0.570043041,0.46960522600000004,0.593913956,0.640329977,0.627429386,0.835669804,0.40694301299999996,0.481068273,0.6185983829999999,0.584545513,0.4,0.6153890870000001,0.5081985529999999,0.489418815,0.581184529,0.586059574,0.011450382,0.619433198,0.734141299,0.565836498,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1164,0.304093567,0.31605134,0.25203043,0.24435576899999997,0.629161827,0.629866357,0.59863282,0.731499584,0.342672414,0.55794902,0.46786256200000004,0.5487932839999999,0.715404389,0.626468029,0.8389390809999999,0.42220959700000005,0.48313985600000003,0.576819407,0.563908651,0.7,0.589231434,0.199669336,0.391993111,0.660958904,0.66050551,0.003816794,0.700404858,0.7468343140000001,0.508578408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1165,0.222222222,0.25203043,0.238046284,0.0,0.317815898,0.3268841,0.263472708,0.819873173,0.752155172,0.34316928,0.444740646,0.400839454,0.7997354740000001,0.593104275,0.8426941590000001,0.465661613,0.510847823,0.38948787100000004,0.551604298,0.7,0.704681797,0.492861841,0.571392337,0.660958904,0.385103615,0.019083969,0.597165992,0.7705157690000001,0.549223934,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1166,0.424951267,0.626283051,0.58821752,0.569083617,0.47921176200000004,0.47876457899999997,0.430381257,0.64840437,0.362068966,0.52082474,0.455522673,0.691500525,0.6783460509999999,0.6382627479999999,0.85359746,0.447234973,0.497877213,0.6334231810000001,0.476614593,0.4,0.575938788,0.260168196,0.542987564,0.660958904,0.609661077,0.007633588,0.693319838,0.720022926,0.601941995,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1169,0.38791423,0.305731339,0.330664453,0.32900411399999996,0.515096986,0.517720585,0.463278751,0.648853517,0.575431034,0.47253191200000005,0.431907614,0.642182581,0.716073983,0.6772445779999999,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.7,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0.0,0.648785425,0.7522024270000001,0.504557637,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1170,0.38791423,0.0,0.170842204,0.260729592,0.337551851,0.368956048,0.267351928,0.648853517,0.575431034,0.47253191200000005,0.431907614,0.642182581,0.716073983,0.6772445779999999,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.7,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0.0,0.648785425,0.7522024270000001,0.504557637,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1171,0.38791423,0.0,0.127361065,0.0,0.41375893799999997,0.407024434,0.371750518,0.648853517,0.575431034,0.47253191200000005,0.431907614,0.642182581,0.716073983,0.6772445779999999,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.5,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0.0,0.648785425,0.7522024270000001,0.504557637,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
