opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log
41335,0.124756335,0.310952774,0.310952774,0.197671242,0.289352148,0.380896844,0.305882341,0.619581738,0.4375,0.445856153,0.435603068,0.357817419,0.38004721,0.320464245,0.578918173,0.542967585,0.521904367,0.288409704,0.595001915,0.7,0.480665445,0.683256992,0.42846719,0.765279241,0.161973219,0.003816794,0.655870445,0.400155393,0.581476995
41340,0.409356725,0.666789144,0.666789144,0.731418296,0.393944554,0.389700641,0.295163646,0.673692698,0.362068966,0.401037937,0.442924465,0.498426023,0.469065919,0.492562003,0.72071807,0.394409116,0.513040856,0.566037736,0.274329482,0.2,0.222211819,0.260168196,0.250284668,0.406678082,0.04600924,0,0.929149798,0.486593827,0.54577387
41343,0.072124756,0.405580346,0.391818321,0.207771758,0.33456977,0.342863689,0.299326108,0.656760583,0.41487069,0.504968014,0.462604654,0.305351522,0.432348162,0.233485985,0.494444217,0.429686417,0.489404828,0.722371968,0.426738939,0.3,0.222211819,0.128084863,0.357370903,1,0.301288922,0.007633588,0.924089069,0.394202411,0.653025631
41348,0.136452242,0.606112305,0.540225427,0.583725124,0.505677153,0.506968048,0.448388058,0.608087214,0.490301724,0.386861446,0.422563984,0.370409234,0.433964236,0.395773873,0.657802736,0.408489191,0.537776235,0.355795148,0.615962068,0.2,0.383408733,0.782093529,0.342192007,0.830479452,0.174917193,0,0.563765182,0.497360111,0.641140285
41364,0.226120858,0.58964775,0.61768842,0.507893988,0.377521333,0.387154519,0.312015288,0.663968853,0.518318966,0.517672133,0.478245624,0.650577125,0.556973926,0.650549438,0.854608838,0.55520492,0.470833662,0.537735849,0.485062298,1,0.851990526,0.661348006,0.385410869,0.830479452,0.308822382,0.003816794,0.355263158,0.719423393,0.51253961
41365,0.32748538,0.679395956,0.746159951,0.887611699,0.328265692,0.295244996,0.230703312,0.666308096,0.350215517,0.482366371,0.446551265,0.524658972,0.400436641,0.545374578,0.757746826,0.342703699,0.508663814,0.613207547,0.445936184,0.2,0.468581793,0.40107502,0.47540806,0.709393346,0.685059101,0,0.686234818,0.493804356,0.4303255
41369,0.282651072,0.380891011,0.310952774,0.413058401,0.345907757,0.348495106,0.289313941,0.822508211,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.2,0.459088312,0.751788379,0.349886877,0.765279241,0.631242783,0,0.484817814,0.616543646,0.638698475
41370,0.458089669,0.283488333,0.380891011,0.268511479,0.301473304,0.313573916,0.261472051,0.676378906,0.55387931,0.43908202,0.450156018,0.740818468,0.578909412,0.634713666,0.855112828,0.402277467,0.504322649,0.698113208,0.471568879,0.2,0.4558357,0.317847473,0.239134147,0.907534247,0.148329239,0,0.881578947,0.619140431,0.4834935
41373,0.311890838,0.415357,0,0.68062784,0.371890702,0.289965779,0.218809347,0.604208769,0.348060345,0.425403757,0.457300956,0.620146905,0.52172404,0.568823285,0.78199876,0.33561291,0.495746201,0.628032345,0.772381511,0.1,0.471662076,0.652801403,0.493933792,0.830479452,0.250649237,0.003816794,0.668016194,0.629357615,0.492119289
41375,0.282651072,0.509493793,0.513582199,0.684639085,0.416648132,0.413573449,0.384201831,0.822508211,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.2,0.459088312,0.751788379,0.349886877,0.765279241,0.631242783,0,0.484817814,0.616543646,0.638698475
41378,0.245614035,0.466241823,0.595276094,0.595593912,0.460648732,0.488904067,0.435050223,0.695370284,0.351293103,0.442474445,0.448356373,0.423924449,0.35916185,0.448214396,0.662590815,0.344459796,0.506488774,0.444743935,0.775202946,0.2,0.424313513,0.736011655,0.445026796,0.830479452,0.250649237,0,0.600202429,0.499478067,0.531510421
41382,0.30994152,0.487807803,0.543777623,0.581687976,0.323204179,0.319536862,0.261472051,0.663277645,0.322198276,0.428839746,0.455522673,0.640083945,0.367680305,0.489276462,0.69558118,0.33561291,0.497877213,0.625336927,0.604466134,0.3,0.489333206,0.290910699,0.31771446,0.581184529,0.31613745,0,0.844129555,0.480358005,0.39614589
41384,0.333333333,0.626283051,0.754311849,0.748227181,0.312055726,0.307157669,0.265432111,0.554581421,0.207974138,0.432264739,0.441102669,0.580272823,0.23830824,0.37303713,0.618221837,0.498259061,0.515242971,0.482479784,0.510392721,0.2,0.310465162,0.649507983,0.515452776,0.547945205,0.118606434,0.003816794,0.710526316,0.338217033,0.612969383
41385,0.259259259,0.310952774,0.294895127,0.346167709,0.345907757,0.355044121,0.284677524,0.683503783,0.314655172,0.539547832,0.473075847,0.405036726,0.380987094,0.447670101,0.716097142,0.386420617,0.476949914,0.513477089,0.887726442,0.4,0.474702093,0.69162132,0.300085773,0.765279241,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705
41386,0.385964912,0.69484713,0.798216839,0.875468119,0.341834297,0.302592234,0.248493593,0.486107348,0.219827586,0.475820116,0.409219,0.584470094,0.48361058,0.559825152,0.760829494,0.411568277,0.55412494,0.556603774,0.302061544,0.4,0.109303098,0,0.416842038,0.161319394,0,0,0.909919028,0.506109848,0.565836498
41387,0.356725146,0.527313067,0.580921239,0.614144469,0.396874307,0.396908424,0.337856521,0.746205678,0.523706897,0.492111289,0.441102669,0.40818468,0.746909872,0.595592162,0.826140282,0.406943013,0.515242971,0.539083558,0.565213684,0.2,0.662954569,0.526452887,0.439617711,0.765279241,0.701241065,0.007633588,0.53340081,0.777123833,0.51253961
41390,0.282651072,0.593882655,0.621413654,0.617686718,0.445225396,0.468891744,0.373009181,0.822508211,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.4,0.459088312,0.751788379,0.349886877,0.765279241,0.631242783,0,0.484817814,0.616543646,0.638698475
41397,0.306042885,0.223096973,0,0,0.333037812,0.335251333,0.261472051,0.664460079,0.396551724,0.428839746,0.441102669,0.529905561,0.510436565,0.555662473,0.779194596,0.300334637,0.515242971,0.583557951,0.572551554,0.2,0.477702883,0.642767947,0.489418815,0.709393346,0.31613745,0.003816794,0.668016194,0.65331097,0.504557637
41398,0.313840156,0.548999057,0.552411397,0.569083617,0.387757325,0.382732568,0.341409372,0.751856113,0.255387931,0.498558956,0.414977124,0.428121721,0.405424997,0.377658402,0.650424,0.500899351,0.547058595,0.273584906,0.503568363,0.4,0.213090729,0.888907094,0.342192007,0.830479452,0.395843626,0,0.331983806,0.485500626,0.626143292
41402,0.280701754,0.714138852,0.708447142,0.760095969,0.321446443,0.349846175,0.276409034,0.473714848,0.40625,0.504968014,0.399487178,0.639034627,0.393172219,0.500382978,0.712330841,0.422209597,0.56610656,0.592991914,0.41155614,0.2,0.404759312,0.817568292,0.160553834,0.830479452,0.330160622,0,0.493927126,0.45436426,0.363892829
41405,0.282651072,0.348731503,0.427742032,0.5240816,0.272016466,0.292646638,0.238738606,0.634564636,0.293103448,0.504968014,0.441102669,0.511017838,0.335611366,0.413691263,0.647909659,0.395992224,0.515242971,0.469002695,0.777286265,0.5,0.322393828,0.734519112,0.378666085,0.765279241,0.395843626,0,0.613360324,0.437808702,0.590440167
41407,0.132553606,0.58964775,0.525403988,0.622902891,0.417214164,0.39378066,0.375477572,0.65238577,0.776939655,0.386861446,0.409219,0.455403987,0.61561135,0.553637685,0.827282575,0.487584819,0.55412494,0.45148248,0.488327086,0.2,0.608696309,0.516500908,0.398420463,0.709393346,0.220926433,0,0.721659919,0.672278905,0.474580132
41410,0.282651072,0.498921986,0.656566538,0.484435272,0.421072445,0.429596485,0.349750486,0.822508211,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.2,0.459088312,0.751788379,0.349886877,0.765279241,0.631242783,0,0.484817814,0.616543646,0.638698475
41411,0.530214425,0.731111722,0.61768842,0.64583498,0.321446443,0.328625192,0.233457931,0.613975981,0.357758621,0.293732348,0.424444944,0.815320042,0.360928233,0.480980635,0.69558118,0.435596564,0.535480124,0.787061995,0.207129398,0.2,0.09429415,0.07332082,0.271306565,1,0.241125384,0,0.957489879,0.416616266,0.470009486
41412,0.409356725,0.305731339,0.271447509,0.555772112,0.381074609,0.40283647,0.328345821,0.655919745,0.311422414,0.449227209,0.459074017,0.644281217,0.47508398,0.537372643,0.753042168,0.458642849,0.493623835,0.555256065,0.515324353,0.2,0.445795666,0.411212218,0.410838503,0.765279241,0.385103615,0,0.808704453,0.618881531,0.54577387
41413,0.364522417,0.402220914,0.348731503,0.507893988,0.416648132,0.406340706,0.359602808,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.817361623,0.674924248,0.879425539,0.340941036,0.458817026,0.489218329,0.851158201,0.2,0.828149713,0.40107502,0.493933792,0.709393346,0.540050334,0.015267176,0.465587045,0.806825078,0.496330025
41414,0.134502924,0.626283051,0.650193165,0.712149737,0.498961843,0.511632185,0.459076582,0.683170214,0.502155172,0.361591584,0.495177437,0.352570829,0.704969962,0.449327832,0.73575522,0.486237513,0.450961793,0.357142857,0.492000944,0.5,0.438853121,0.25346273,0.416842038,0.660958904,0.37955719,0,0.8451417,0.624282567,0.45580918
41416,0.37037037,0.305731339,0.289266783,0.252683862,0.291921255,0.300213486,0.269233726,0.721598913,0.653017241,0.459277137,0.422563984,0.552990556,0.669403143,0.689372024,0.885664429,0.328412168,0.537776235,0.64690027,0.500134199,0.2,0.715653548,0.53597014,0.450330843,0.765279241,0.494634166,0,0.57388664,0.742711957,0.492119289
41417,0.269005848,0.593882655,0.644734965,0.577560458,0.336074124,0.36456857,0.318887753,0.697161733,0.220905172,0.614216137,0.469605226,0.473242392,0.615110278,0.507207277,0.74332708,0.416154287,0.481068273,0.578167116,0.570818909,0.2,0.483590741,0.272990157,0.439617711,0.518204758,0.618516448,0.011450382,0.743927126,0.690795568,0.531510421
41423,0.298245614,0.708447142,0.66275779,0.748227181,0.463288932,0.457709816,0.392701589,0.616221063,0.204741379,0.479098248,0.459074017,0.544596013,0.336158932,0.475636451,0.711379333,0.442898335,0.493623835,0.576819407,0.642494588,0.2,0.263116599,0.355028558,0.271306565,0.660958904,0.37955719,0.003816794,0.87854251,0.437395973,0.504557637
41426,0.354775828,0.18047397,0.189695748,0.152328809,0.543038999,0.550725324,0.525699949,0.694236497,0.247844828,0.527102233,0.444740646,0.532004197,0.543851102,0.526551853,0.755406791,0.46146037,0.510847823,0.505390836,0.582726633,0.7,0.744824269,0.674558746,0.574743911,0.709393346,0.551654777,0.038167939,0.379554656,0.627335534,0.657635681
41429,0.306042885,0.595276094,0.562337364,0.633003406,0.64608159,0.657250383,0.647743978,0.625753002,0.213362069,0.545716779,0.441102669,0.472193075,0.391043142,0.403090469,0.649170341,0.432649267,0.515242971,0.552560647,0.426780446,0.5,0.416687977,0.779062737,0.404700046,1,0.54880331,0.003816794,0.482793522,0.45672899,0.607512535
41431,0.397660819,0.47122317,0.529205473,0.471774868,0.329886896,0.307157669,0.310819955,0.831206464,0.256465517,0.570043041,0.460841902,0.267576076,0.523846416,0.320414156,0.623919135,0.473976262,0.491510061,0.420485175,0.901761651,0.4,0.149268248,0.646164023,0.271306565,0.765279241,0.368084662,0,0.751012146,0.530587352,0.590440167
41432,0.210526316,0.230700527,0.189695748,0.395790692,0.388556273,0.359940564,0.346501359,0.868863891,0.796336207,0.309188348,0.455522673,0.330535152,0.740079539,0.648750691,0.860091598,0.356574614,0.497877213,0.386792453,0.545076237,0.7,0.654745788,0.537824708,0.450330843,0.830479452,0.285511775,0.003816794,0.664979757,0.728125263,0.487841177
41438,0.313840156,0.700047677,0.629864605,0.636276925,0.368926271,0.36456857,0.293734631,0.692476336,0.245689655,0.504968014,0.462604654,0.532004197,0.558738822,0.516414446,0.750652433,0.46146037,0.489404828,0.638814016,0.488622424,0.4,0.513551855,0.216439952,0.445026796,0.425104229,0.691656919,0.011450382,0.696356275,0.605443797,0.552630047
41442,0.304093567,0.415357,0.230700527,0.444227888,0.296833812,0.332003241,0.274665358,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.2,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
41443,0.323586745,0.344353999,0.300380966,0.433013536,0.470146391,0.487864793,0.439189436,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.688044449,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1,0.2,0.629778707,0.704026077,0.398420463,0.709393346,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995
41444,0.282651072,0.567134883,0.540225427,0.603189002,0.323204179,0.302592234,0.230703312,0.539861767,0.292025862,0.488872832,0.457300956,0.567681007,0.378302467,0.462392863,0.702629715,0.40383719,0.495746201,0.575471698,0.733660646,0.2,0.396452787,0.597257715,0.550370441,0.250540735,0.401046948,0.003816794,0.673076923,0.458688677,0.487841177
41445,0.072124756,0.483197436,0.402220914,0.50508536,0.370914207,0.36343513,0.295163646,0.656760583,0.41487069,0.504968014,0.462604654,0.305351522,0.432348162,0.233485985,0.494444217,0.429686417,0.489404828,0.722371968,0.426738939,0.3,0.222211819,0.128084863,0.357370903,1,0.301288922,0.007633588,0.924089069,0.394202411,0.653025631
41448,0.30994152,0.563948368,0.574901989,0.650473427,0.358207807,0.373126771,0.287793466,0.629780991,0.317887931,0.452587681,0.479959401,0.44910808,0.519578064,0.465842243,0.701636198,0.394409116,0.46881106,0.516172507,0.663586605,0.2,0.465460162,0.279128886,0.47540806,0.445205479,0.518362575,0.030534351,0.772267206,0.524363269,0.54577387
41450,0.333333333,0.427742032,0.568710737,0.553479086,0.324925671,0.358742814,0.253019576,0.753284222,0.357758621,0.445856153,0.437442024,0.387198321,0.648052976,0.51177914,0.734037416,0.426707765,0.519674669,0.535040431,0.48856196,0.2,0.452536949,0.453132066,0.578054859,0.518204758,0.476206115,0.019083969,0.722672065,0.664756316,0.578421233
41452,0.304093567,0.777673975,0.750952416,0.902893152,0.353502935,0.342863689,0.293734631,0.584375189,0.334051724,0.435678807,0.448356373,0.517313746,0.361059267,0.452714413,0.685112722,0.375023971,0.506488774,0.486522911,0.780122009,0.2,0.310465162,0.738966418,0.398420463,0.709393346,0.42556643,0.003816794,0.598178138,0.467195906,0.516442983
41454,0.413255361,0.577932515,0.659684276,0.621176873,0.35228409,0.338379097,0.261472051,0.54838532,0.324353448,0.508158208,0.488458901,0.686253935,0.495941846,0.592388167,0.817383096,0.302263372,0.458817026,0.625336927,0.374643387,0.2,0.304263248,0.285099409,0.215367003,1,0.439210411,0,0.88562753,0.683845131,0.581476995
41455,0.313840156,0,0.223096973,0.217459891,0.305868497,0.335251333,0.290810471,0.696045305,0.407327586,0.545716779,0.457300956,0.756558237,0.556509921,0.640501441,0.848471241,0.359980841,0.495746201,0.742587601,0.530281203,0.2,0.322393828,0.115629447,0.309042308,0.709393346,0.330160622,0.026717557,0.903846154,0.58873668,0.39614589
